generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean,DC_mean,CD_mean,CC_mean,DD_var,DC_var,CD_var,CC_var,set_1_mean,set_2_mean,set_1_var,set_2_var,opinion_-4_mean,opinion_-3_mean,opinion_-2_mean,opinion_-1_mean,opinion_0_mean,opinion_1_mean,opinion_2_mean,opinion_3_mean,opinion_4_mean,opinion_-4_var,opinion_-3_var,opinion_-2_var,opinion_-1_var,opinion_0_var,opinion_1_var,opinion_2_var,opinion_3_var,opinion_4_var,total_means_mean,total_means_var,total_vars_mean,total_vars_var,total_cooperation_mean,total_cooperation_var,party_cooperation_mean,enemy_cooperation_var,cityblock_ind_mean,cityblock_ind_var,cityblock_party_mean,cityblock_party_var,cityblock_enemy_mean,cityblock_enemy_var,cityblock_ind-party_mean,hamming_ind_mean,hamming_ind_var,hamming_party_mean,hamming_party_var,hamming_enemy_mean,hamming_enemy_var,hamming_ind-party_mean,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.2851515855471341,0.29186387406311814,0.22200560294413318,0.20097893744561457,0.19682832037459838,0.19916964168022824,0.16610625462744033,0.15407733303559096,19.281168873268395,20.718831126731605,386.21393739364635,386.21393739364635,0.0,0.22485230139709433,0.0,0.2677804712344183,0.0,0.25019030693387184,0.0,0.2571769204346155,0.0,0.0,0.16833862224762144,0.0,0.18928527829734065,0.0,0.1814314794429911,0.0,0.18424119302549147,0.0,0.014734454736974741,0.9645075455537645,0.0361799014088089,0.023960539603251636,0.42402268350936784,0.23199950488916263,0.2065802079688284,0.2174424755405395,0.052724863310157175,0.03443294820750056,0.05272160993651875,0.034474614196667384,0.05272795401511367,0.03448087329842244,3.25337363842073e-6,0.03402401506134389,0.022293337592371544,0.03402120191110282,0.022320203297926774,0.03402668755407291,0.022323727986441083,2.813150241075092e-6,0.2872461575000341,0.2880417249999991,0.22309663750009154,0.20161547999977447
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.2595898619672299,0.2757743110680938,0.24093305189260822,0.22370277507206807,0.18552265659095138,0.19256124342844763,0.17656712041272843,0.16761135436017063,20.85710078571662,19.14289921428338,386.33262525786716,386.33262525786716,0.0,0.26411193810489236,0.0,0.25737187597934025,0.0,0.2212006043777442,0.0,0.25731558153802325,0.0,0.0,0.18818539138630436,0.0,0.18458718332347054,0.0,0.1661299285851592,0.0,0.18483283632628733,0.0,-0.04296762816846512,0.9631162990770089,0.03593593575284687,0.023603477352226683,0.4656955089211641,0.23748739604075542,0.22690030986637597,0.23879519905478816,0.05154520269193319,0.033484325314484524,0.05134191849270044,0.0332665833486109,0.051738322681204305,0.03379991423408814,0.0002032841992327496,0.03316096012353641,0.021577230247296648,0.033021452843837416,0.02142735734804401,0.03329349203925044,0.021790229476251446,0.00013950727969898858,0.26849454125016897,0.26491599625016643,0.24452197124997396,0.22206749124977407
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.3072378079312329,0.29311351704924904,0.21053654802574734,0.1891121269937707,0.20567854073066244,0.2004038264193788,0.15977278076758897,0.14727887556898103,19.765296346372427,20.234703653627573,385.49260763635806,385.49260763635806,0.0,0.21665172824157067,0.0,0.2430014614999188,0.0,0.26286612984077057,0.0,0.27748068041774,0.0,0.0,0.16343149197977558,0.0,0.1773221535116974,0.0,0.18717628748539059,0.0,0.19328428247432317,0.0,0.08069362051702109,0.9593477546627741,0.03501624435094939,0.022996662228495394,0.4011641184952302,0.2283048099945222,0.19550400606142945,0.20566011243380067,0.054777462056522765,0.03584602301269356,0.054058054599113926,0.034928020351774135,0.05546089914106116,0.03693295216224775,0.000719407457408838,0.0370572512176171,0.024485673052469903,0.03657548861130326,0.023868804801983598,0.03751492569361524,0.025217260805348658,0.0004817626063138337,0.2882259387498252,0.3071234525001295,0.22056772374992004,0.18408288499989087
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.27105542383025427,0.26579445190030826,0.17652991380389368,0.28662021046554387,0.1909115321582544,0.18826182173364306,0.1395420859608448,0.19712527257623486,20.755432569142634,19.244567430857366,384.23639654621866,384.23639654621866,0.0,0.271430157142769,0.0,0.23665017296387925,0.0,0.24446401280755484,0.0,0.24745565708579684,0.0,0.0,0.19021618070043328,0.0,0.173388166691538,0.0,0.17755730593438032,0.0,0.17940915857571968,0.0,-0.01616066021329667,0.961494438046961,0.03922507531370664,0.026225721267780194,0.46409064626469615,0.2366872533170823,0.22638283745127322,0.2377078088134229,0.05898387236414385,0.03901661574337663,0.0566865062074748,0.03595724740395253,0.06116637021297944,0.04264305043183959,0.0022973661566690422,0.038956272906987686,0.026246694749831836,0.037402847337268716,0.024134370683728982,0.04043202719822071,0.028759680435822964,0.0015534255697189725,0.26802204374971805,0.2762598774998904,0.18154351874955915,0.27417455999989643
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.26729750042791667,0.21531955053780275,0.27374182229212096,0.2436411267421596,0.08871933358037935,0.07327610007355924,0.09838903462765636,0.09721597462447766,18.695072294718205,21.304927705281795,223.92462325605266,223.92462325605266,0.0,0.231355305202483,0.0,0.26864469479751696,0.0,0.26397849783452787,0.0,0.23602150216547213,0.0,0.0,0.061038421412983844,0.0,0.06103842141298386,0.0,0.06117307273326796,0.0,0.06117307273326796,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.49429968291082577,0.0819386167284425,0.3563621352935571,0.13793754761726867,1.0348532906562984,0.0016313136068086891,0.018909386083981475,0.00687320774503051,2.0,0.0,1.0159439045723169,0.4471091099184397,0.2506433132647922,0.018909386083981475,0.00687320774503051,0.8538988475611752,0.9431233030535173,0.4281997238344582,0.27580335749992096,0.21245278874994605,0.2682982624998387,0.24344559125001933
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.27465894168561433,0.27104316966426834,0.2318267718429571,0.22247111680716017,0.1920984119431086,0.1901838250206022,0.17136007233639283,0.16632916106888615,20.783637178686824,19.216362821313176,385.98928007139716,385.98928007139716,0.0,0.2875525687470795,0.0,0.2562575635412465,0.0,0.22415150699158293,0.0,0.23203836072009107,0.0,0.0,0.1978474094674295,0.0,0.18372135039635193,0.0,0.1675346207192969,0.0,0.17196847598951062,0.0,-0.08762026457665198,0.9559721195034446,0.037282690093981614,0.02506966540155393,0.45594114745986,0.23548156230147327,0.22212530919042334,0.2338158382694367,0.05433449413241415,0.03609367973801118,0.05432095136813428,0.036121233826144,0.05434735975848001,0.03615914518152481,1.354276427986334e-5,0.03435039524264186,0.022716851110984922,0.03434665481699871,0.022739090241344684,0.03435394864700285,0.02275298419679277,3.7404256431510283e-6,0.26530386374981013,0.2690989675002221,0.23347754000007562,0.23211962874986647
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.26369788812789513,0.2568804718399738,0.19839632925575948,0.2810253107763716,0.18719826403096723,0.18387225917407374,0.1528482034136123,0.19473689743358677,24.144089991995,15.855910008004999,368.7163615174979,368.7163615174979,0.0,0.2799286025039665,0.0,0.18752885208173042,0.0,0.20886889811839454,0.0,0.3236736472959085,0.0,0.0,0.19494234880656391,0.0,0.14633802959290457,0.0,0.15866226857929563,0.0,0.2115958126634066,0.0,0.06508509082860604,0.9602368523831616,0.03643808401554804,0.0242512785491834,0.48060752590908473,0.23781611310312784,0.23415897807684788,0.24644854783223683,0.05444849327138,0.03569301915045183,0.05423450517410644,0.03546173468092383,0.05465178196378989,0.03603105354002585,0.0002139880972735662,0.03617994129484657,0.023890413759985206,0.03603320209172269,0.023729626757494238,0.03631934353781425,0.024122984067254744,0.00014673920312387574,0.25294948749977697,0.2707904987498144,0.1999473187497188,0.2763126950001289
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.26547079775162236,0.28790194928322504,0.2514997110277939,0.1951275419373588,0.1882572629105758,0.19806817462600085,0.18155953357504148,0.15102031547055325,21.64362801979844,18.35637198020156,384.0250618935603,384.0250618935603,0.0,0.2925322309704317,0.0,0.20034899303616704,0.0,0.2585603064688719,0.0,0.24855846952452948,0.0,0.0,0.20005082908928953,0.0,0.15371500226635398,0.0,0.18518430785047676,0.0,0.18040009629532835,0.0,0.014237551986802672,0.9641193816854949,0.03659278357960319,0.024308305477255977,0.448628299310023,0.23485757359692122,0.21861443523092103,0.23001386407910193,0.053949198854674134,0.03523055316140275,0.053284446747355295,0.034400787309318434,0.054580713356627036,0.036215463234812034,0.0006647521073188406,0.03403447788127545,0.022237669840155617,0.033626662459337466,0.021733255437619618,0.03442190253211653,0.022837906260243505,0.00040781542193798,0.2648356937498549,0.2982174787498145,0.25058100249983395,0.18636582499980545
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.3074858815285621,0.23709496877250172,0.22707037210720155,0.22834877759173455,0.20499533001212705,0.17392554901393173,0.1691747564063218,0.1696110907574625,18.326763315179814,21.673236684820186,384.09729539658736,384.09729539658736,0.0,0.23729983403889812,0.0,0.24756916124615774,0.0,0.29426175587434694,0.0,0.22086924884059725,0.0,0.0,0.17452221862282188,0.0,0.1799402745642912,0.0,0.20103211095530285,0.0,0.16538106908141118,0.0,0.030262009429888367,0.9644029907343884,0.03557053705519809,0.023511590359728485,0.45655100769331414,0.23557912895741845,0.2226079018353959,0.23394310585791828,0.05363991781772537,0.035216879191075454,0.05172202548912724,0.03268040924523996,0.05546191552989358,0.03818335411180917,0.0019178923285981249,0.033597448560825506,0.021977023793803847,0.03239072100753304,0.0203691203987146,0.03474383973645334,0.023857874305526848,0.0012067275532924642,0.2971685887497893,0.2461478812501307,0.2319146637497518,0.22476886624998102
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.23370688007184,0.2237341667369907,0.3004288777539512,0.242130075437218,0.07829150655464737,0.08564392551328345,0.09733650779997303,0.08251107386726858,19.09598010577888,20.90401989422112,204.50854137433848,204.50854137433848,0.0,0.24412555865969118,0.0,0.25587444134030884,0.0,0.26672605601521915,0.0,0.23327394398478088,0.0,0.0,0.061297358575910975,0.0,0.06129735857591099,0.0,0.06117187309713348,0.0,0.06117187309713348,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.5111819941795326,0.08650586596743223,0.39349324511458517,0.11768874906494738,1.034734379979144,0.0015643782647684083,0.018665306272980058,0.006591189309453593,2.0,0.0,1.016069073706164,0.4991646615848691,0.25517013276853623,0.018665306272980058,0.006591189309453593,0.9556390491311639,0.9627503572175738,0.4804993553118891,0.24477669999989884,0.21066845999996892,0.2965117999999044,0.2480430400002162
