generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean,DC_mean,CD_mean,CC_mean,DD_var,DC_var,CD_var,CC_var,set_1_mean,set_1_var,opinion_-1_mean,opinion_0_mean,opinion_1_mean,opinion_-1_var,opinion_0_var,opinion_1_var,total_means_mean,total_means_var,total_vars_mean,total_vars_var,total_cooperation_mean,total_cooperation_var,party_cooperation_mean,enemy_cooperation_var,cityblock_ind_mean,cityblock_ind_var,cityblock_party_mean,cityblock_party_var,cityblock_enemy_mean,cityblock_enemy_var,cityblock_ind-party_mean,hamming_ind_mean,hamming_ind_var,hamming_party_mean,hamming_party_var,hamming_enemy_mean,hamming_enemy_var,hamming_ind-party_mean,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.24229736153903547,0.3121109923827226,0.22979067751162902,0.21580096856661282,0.17683961380188792,0.20717131875119027,0.17035645794937118,0.1630910538923752,40.0,0.0,0.4968247848986231,0.0,0.503175215101377,0.24042585352933318,0.0,0.2404258535293333,0.006350430202753865,0.9617034141173332,0.03923724240704778,0.026187763292486916,0.4489902641942731,0.23165648588511745,0.21874176163685372,0.23024850255741933,0.03923724240704778,0.026187763292486916,0.03925882969029893,0.02625590262831435,0.0392167344879592,0.026185870161770233,-2.158728325114847e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24491303500007042,0.3157888474998923,0.2272038625000271,0.212094254999913
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.27145650297463875,0.29312066288218536,0.20963773140901493,0.22578510273416097,0.19058188348924476,0.20010422468346797,0.15899329853784963,0.16834683937755152,40.0,0.0,0.5122428020976221,0.0,0.4877571979023779,0.24090237260791586,0.0,0.24090237260791586,-0.024485604195244204,0.9636094904316634,0.03670873670706449,0.024509302399477514,0.4387783621618859,0.2313638465955805,0.21375576629419535,0.22502259586769052,0.03670873670706449,0.024509302399477514,0.03653430440306496,0.024297386112734215,0.03687444739586404,0.024798124703709384,0.0001744323039995252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958585474999868,0.2896290524997475,0.21049926749974862,0.20401313249998274
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.2909328046703998,0.2915548601913967,0.20180154851102508,0.21571078662717852,0.19947881002678736,0.19982284728326208,0.15440520494361545,0.16287328099623144,40.0,0.0,0.5346682814073177,0.0,0.4653317185926823,0.23915159471138017,0.0,0.23915159471138017,-0.06933656281463539,0.9566063788455207,0.039575502929566075,0.0265727120274299,0.41988090007071927,0.22896247768514807,0.2045395599686,0.21534134010211925,0.039575502929566075,0.026572712027429897,0.039056633502701645,0.025894177149414586,0.040068428885087284,0.027376497117487426,0.0005188694268644295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30617853499973374,0.28292262250012795,0.19477507249977294,0.21612376999997907
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.3377933631781465,0.27688934017281447,0.15814870649173854,0.22716859015730057,0.2160282759606104,0.19318299653934637,0.12690953166910027,0.16947593773730177,40.0,0.0,0.5104203535877582,0.0,0.4895796464122419,0.23931504271812923,0.0,0.23931504271812917,-0.020840707175516268,0.9572601708725169,0.043390304854384776,0.029669006166916367,0.38897999929455845,0.22263365912362282,0.1894257852740661,0.19955421402049234,0.043390304854384776,0.029669006166916367,0.04175636230008513,0.027458890830511524,0.044942550280969426,0.03228049167869627,0.0016339425542996376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238222724998251,0.29370163874964655,0.15767067999966988,0.22480540875002145
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.28294785233623043,0.24720869182173935,0.2911378754923402,0.17870558034968997,0.09764894177862102,0.08538347672322111,0.09369954350873644,0.07075910270128691,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.44731565509927274,0.05235899610155851,0.22889809387175838,0.21841756122751438,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2856300512499587,0.25275700875003143,0.28417074625025496,0.17744219374978118
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.3432172350990425,0.22953885808117458,0.19351951841558232,0.23372438840420062,0.21730989774357573,0.17027661015506337,0.149742119779712,0.17250873073718848,40.0,0.0,0.5195690586350522,0.0,0.48043094136494774,0.23974286306869633,0.0,0.2397428630686964,-0.039138117270104605,0.9589714522747854,0.0405095474645693,0.02719067742454174,0.42912914464239793,0.22987031257422405,0.20906456833544426,0.2200645763069537,0.0405095474645693,0.027190677424541742,0.04051058868508425,0.027223717347133393,0.04050855830508009,0.027226837262880412,-1.0412205149535825e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35009606999983073,0.23652471874975795,0.18916497374978358,0.2242142374997303
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.27424748615291744,0.2082803523177582,0.23674348962536162,0.28072867190396267,0.1916841931673229,0.15823709228946248,0.17379045214514627,0.1946624010663936,40.0,0.0,0.4775533859692564,0.0,0.5224466140307437,0.24019099987250742,0.0,0.24019099987250753,0.044893228061487336,0.9607639994900301,0.0381750276512449,0.025529934826592292,0.5182438409380202,0.2348786660823419,0.2524744897129557,0.2657693512250645,0.0381750276512449,0.025529934826592292,0.03801982858954169,0.025360717329031387,0.03832246675986296,0.02577786371540523,0.00015519906170321636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749963587500167,0.22193812874994803,0.2360538024998441,0.26701170999964713
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.2692924600393078,0.29527796970677944,0.2027354165146991,0.2326941537392137,0.18996961999273176,0.20113435833144888,0.1553744579821865,0.17193563364078182,40.0,0.0,0.4225415598588022,0.0,0.5774584401411977,0.23438587437034744,0.0,0.2343858743703475,0.1549168802823955,0.93754349748139,0.039443399803002,0.026549474681176823,0.43927634041057373,0.23099589244116142,0.2139760763603035,0.2253002640502702,0.039443399803002,0.026549474681176823,0.038909270937789044,0.02584770135799997,0.03995082222495432,0.027381221570435196,0.0005341288652129641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539543550000612,0.3042109737495713,0.20078970749981073,0.24104496375018758
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.2903111602604911,0.2331333773259235,0.2256053471885918,0.25095011522499355,0.19866457419178687,0.17156145539182124,0.16772695022142756,0.18130585092684234,40.0,0.0,0.49562247940986226,0.0,0.5043775205901379,0.2408502206110294,0.0,0.2408502206110295,0.00875504118027549,0.9634008824441176,0.037458995212392,0.024987168074484506,0.4777482117775211,0.23461796336763419,0.23270823126692167,0.2450399805105993,0.03745899521239201,0.024987168074484506,0.03615226436580988,0.02325690171569335,0.03870038951664503,0.027017906862497717,0.0013067308465821298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2912840062499342,0.24206808124990445,0.22099721499976455,0.24565069749993962
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.2871399729366681,0.2098766452846308,0.2461021474387696,0.25688123433993143,0.10814779094474257,0.09148441003222446,0.08998773361956683,0.09713631753493945,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.48440620118683503,0.06928735214321943,0.24504318599475178,0.23936301519208317,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2874277750000162,0.20418511124976071,0.24606046874993165,0.2623266449998829
