generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean,DC_mean,CD_mean,CC_mean,DD_var,DC_var,CD_var,CC_var,set_1_mean,set_1_var,opinion_-1_mean,opinion_0_mean,opinion_1_mean,opinion_-1_var,opinion_0_var,opinion_1_var,total_means_mean,total_means_var,total_vars_mean,total_vars_var,total_cooperation_mean,total_cooperation_var,party_cooperation_mean,enemy_cooperation_var,cityblock_ind_mean,cityblock_ind_var,cityblock_party_mean,cityblock_party_var,cityblock_enemy_mean,cityblock_enemy_var,cityblock_ind-party_mean,hamming_ind_mean,hamming_ind_var,hamming_party_mean,hamming_party_var,hamming_enemy_mean,hamming_enemy_var,hamming_ind-party_mean,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.28148176352879095,0.34168662962852064,0.21487806722899624,0.16195353961369224,0.19532664403088942,0.2172818078345049,0.16201690501295407,0.12964116965359904,40.0,0.0,0.4959082043939886,0.0,0.5040917956060115,0.24036407008973287,0.0,0.2403640700897329,0.008183591212022712,0.9614562803589315,0.039463386554028375,0.026656548538637335,0.3812053080598191,0.22012065854044957,0.18571564463260667,0.19548966342721238,0.039463386554028375,0.026656548538637335,0.0394663220764324,0.026693674492197866,0.039460597807744566,0.02668729196748105,-2.935522404016618e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894405387496236,0.33071823375001536,0.2038987424999047,0.17594248499968143
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.2911323852148675,0.26860919341060036,0.24526405026310835,0.19499437111142381,0.1992772689105984,0.1895540205402568,0.17861137612606573,0.15109501593498234,40.0,0.0,0.5082439106531161,0.0,0.4917560893468839,0.2395342862667011,0.0,0.2395342862667011,-0.016487821306232154,0.9581371450668044,0.04265749734523876,0.028673731657997324,0.4426867721655497,0.23069946679750833,0.21566594068949904,0.22702083147605065,0.04265749734523876,0.028673731657997324,0.04247785319567482,0.028468981878410415,0.04282815928732449,0.028966599653490046,0.0001796441495639294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916168574997606,0.27293200625010056,0.2411467362498874,0.1943043999997284
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.22785842484119864,0.35563799829788895,0.20070759440513364,0.21579598245577877,0.16951221468475103,0.221343762035927,0.1539888054212411,0.16330293678550603,40.0,0.0,0.540638576908968,0.0,0.459361423091032,0.23791108823200863,0.0,0.23791108823200863,-0.0812771538179359,0.9516443529280345,0.04282022995728067,0.029270861507878936,0.4210093286761199,0.22829398038713794,0.2050793488631131,0.21592997981300677,0.04282022995728067,0.029270861507878936,0.04226732426000245,0.02854633736346765,0.043345490369694976,0.030134425821342264,0.0005529056972782189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23700220250016021,0.36475712499979496,0.19324529249977151,0.20499537999990877
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.27195105155827487,0.34177840879008836,0.21758762402290976,0.16868291562872692,0.19123969061427215,0.21712957536477734,0.1633803084501552,0.13395372065810698,40.0,0.0,0.5006664444074198,0.0,0.49933355559258025,0.24010903092127164,0.0,0.24010903092127164,-0.0013328888148395103,0.9604361236850866,0.04057656726141577,0.027383089922340564,0.3915842779604176,0.22162536705234195,0.1906776219922689,0.20090665596814872,0.04057656726141578,0.027383089922340564,0.03904147853278336,0.025336823955782527,0.04203490155361658,0.029810761625437047,0.0015350887286324228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592663837498786,0.34264488624968986,0.227303482499993,0.17078524749963983
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.2520515026638054,0.30968759529513357,0.21285591595244913,0.2254049860886119,0.09060322161436436,0.10622427913801719,0.08456877451306387,0.07655896473625892,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.48791818774386136,0.05738254651634232,0.2135117215071836,0.27440646623667775,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25630824624972215,0.28967574749993685,0.21887654249998797,0.235139463750176
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.27628777215067934,0.30301201788822124,0.2348373508423694,0.18586285911873004,0.19263033601779586,0.20371328340745926,0.17290505836330564,0.14511009213937762,40.0,0.0,0.537983518723138,0.0,0.4620164812768621,0.23934043691275647,0.0,0.23934043691275647,-0.0759670374462757,0.9573617476510259,0.03781263052038093,0.02526144008362962,0.4229531876493244,0.22831270422737915,0.20605438410096727,0.21689880354835703,0.03781263052038093,0.02526144008362962,0.0378314800619938,0.025325603781343475,0.0377947234558487,0.02526206519953808,-1.8849541612871883e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2697997150000652,0.30283138875007465,0.2354362899999402,0.19193260624978717
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.27773627068131834,0.27007975027334724,0.21322732704292627,0.2389566520024082,0.1934808122320648,0.1899416880162825,0.161280101976246,0.17502230713183992,40.0,0.0,0.4551259149930047,0.0,0.5448740850069953,0.23838921982041364,0.0,0.23838921982041364,0.08974817001399055,0.9535568792816546,0.039372758638835346,0.026555964119264742,0.4555831420331303,0.23336141040800823,0.2219438005971393,0.233639341435991,0.039372758638835346,0.026555964119264745,0.0391905770625118,0.026347915714065587,0.03954583113634271,0.02684611719729849,0.00018218157632354603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277065024999972,0.267658067500225,0.20869261499979685,0.24658429249980446
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.2873867326451815,0.26568238662875626,0.202085513773027,0.24484536695303516,0.19794154051251953,0.18820644846512968,0.1543059343820609,0.1778451167011194,40.0,0.0,0.5089901842227675,0.0,0.4910098157772325,0.2404319397428727,0.0,0.2404319397428727,-0.017980368445535085,0.9617277589714908,0.038922052111168046,0.026122857028635052,0.449546801841417,0.23250755040404764,0.21899328925820763,0.23055351258320936,0.038922052111168046,0.026122857028635055,0.03843133207545231,0.0254964889994269,0.039388236145097996,0.026865806883853934,0.0004907200357157338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28063580249997017,0.2770070962500867,0.19525175999978747,0.24710534124996741
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.2754263680318685,0.3022637693186795,0.2505016346943536,0.17180822795509848,0.19219886581445791,0.202844792987076,0.1802352697862305,0.13590635300731413,40.0,0.0,0.5133991353667147,0.0,0.4866008646332852,0.2407567696197836,0.0,0.24075676961978348,-0.026798270733429393,0.9630270784791339,0.03718443867493859,0.02478621665392889,0.42350786286779674,0.2278472872462702,0.2062952051702094,0.21721265769758732,0.03718443867493859,0.02478621665392889,0.03575753368598497,0.02286154010793741,0.03853999841444453,0.0270818765008073,0.0014269049889536216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2705765624998463,0.30321771750003224,0.2505043012500433,0.1757014187496535
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.20882753700958132,0.3521520096026661,0.19963353752035903,0.23938691586739355,0.08116233246795973,0.11944146041691274,0.08795501733718802,0.08387227282088099,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.5172350537433517,0.04999186438100499,0.2138817728755141,0.30335328086783764,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21276567749990802,0.3328667774998591,0.22672096999992664,0.22764657500000698
