generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final,y,z,g,h,sia_sid,sia_sjd
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.2289358950000423,0.2672806487498274,0.259019902500216,0.244763553749971,0.9792071703154555,0.9199406609050023,0.9021401191714328,0.9012006081630133,0.244763553749971,0.2452492231698901
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.2741833762502546,0.23895707499957372,0.24187094249996818,0.24498860624991417,0.9811055068535807,0.9183294205194691,0.9025866475040547,0.9015144611142037,0.24498860624991417,0.24468955938871498
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.5,0.5,1.0,0.27226888499969787,0.23372961000021486,0.24437506624988428,0.24962643875023402,0.9799489949940728,0.9153195588537195,0.8981869387225492,0.8972393581424489,0.24962643875023402,0.24954679060831048
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.75,0.75,1.0,0.23909783500026627,0.21223991624987093,0.30981688499990734,0.2388453637501533,0.9789985581351351,0.913294199366438,0.8954992123761583,0.8945516616442246,0.2388453637501533,0.23947483499886366
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,1.0,1.0,1.0,0.2822997162502685,0.2701323824998415,0.20157796624990335,0.24598993499993704,0.7548911226108553,-0.025641025637742818,0.20951780454281085,-0.02538587367088805,0.24598993499993704,0.23487252889185883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.1911844674998334,0.23723428624977172,0.2922035787497043,0.2793776675000182,0.9803845105711101,0.9167753632128823,0.8999833792990627,0.8991258648660926,0.2793776675000182,0.27994215542587664
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.2798920287499873,0.2169029274997491,0.26673983000002677,0.2364652137499041,0.9812926308273678,0.9217560811618751,0.9051626157091893,0.904552443098181,0.2364652137499041,0.2364895165237316
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.5,0.5,1.0,0.2676152175002237,0.23829410874996795,0.24194263374980626,0.2521480400001327,0.9823689233916288,0.9153159110335131,0.9007887653250118,0.8997963265804027,0.2521480400001327,0.2522035840844314
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.75,0.75,1.0,0.2354800712499002,0.2786323212498749,0.28783488375001015,0.198052723749801,0.9814612705067195,0.9171171825715743,0.9012735970555369,0.9004412580443595,0.198052723749801,0.1988415742063122
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,1.0,1.0,1.0,0.25929409999987885,0.27903895374994114,0.18623821624988326,0.2754287300002783,0.7465566327817534,-0.025641025637742818,0.2176736467129432,-0.02536388246311055,0.2754287300002783,0.2709396139583946
