generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean,DC_mean,CD_mean,CC_mean,DD_var,DC_var,CD_var,CC_var,set_1_mean,set_2_mean,set_1_var,set_2_var,opinion_-4_mean,opinion_-3_mean,opinion_-2_mean,opinion_-1_mean,opinion_0_mean,opinion_1_mean,opinion_2_mean,opinion_3_mean,opinion_4_mean,opinion_-4_var,opinion_-3_var,opinion_-2_var,opinion_-1_var,opinion_0_var,opinion_1_var,opinion_2_var,opinion_3_var,opinion_4_var,total_means_mean,total_means_var,total_vars_mean,total_vars_var,total_cooperation_mean,total_cooperation_var,party_cooperation_mean,enemy_cooperation_var,cityblock_ind_mean,cityblock_ind_var,cityblock_party_mean,cityblock_party_var,cityblock_enemy_mean,cityblock_enemy_var,cityblock_ind-party_mean,hamming_ind_mean,hamming_ind_var,hamming_party_mean,hamming_party_var,hamming_enemy_mean,hamming_enemy_var,hamming_ind-party_mean,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.29497236277931316,0.30314833176953715,0.19466436279642427,0.2072149426547254,0.20001767282785066,0.2039792742912405,0.1498327878837724,0.1572523512315415,20.271095207161377,19.728904792838623,385.90079649568213,385.90079649568213,0.0,0.250606216632988,0.0,0.21913296004816887,0.0,0.2740896597727967,0.0,0.2561711635460464,0.0,0.0,0.1807966052097068,0.0,0.16474211356945792,0.0,0.19199733805145808,0.0,0.18367254951615003,0.0,0.0605216466376863,0.9592726317514367,0.03801492495358679,0.02541657198095398,0.4038029924076044,0.22786979007226268,0.19672178450874317,0.20708120789886122,0.05583568635670688,0.036760187029729045,0.05583163110876903,0.0368077739761525,0.055839538842247835,0.03680584529393764,4.055247937851802e-6,0.035963416235650664,0.023697485667779617,0.0359607108676798,0.023728069399647465,0.03596598633522299,0.023726541571737213,2.705367970859697e-6,0.2885266537498281,0.310211916249594,0.19755908999986224,0.20370233999984586
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.29558115024549164,0.2622742798736511,0.25311128871603955,0.1890332811648177,0.20100187439076223,0.1861519205868801,0.1814717064097654,0.1473429648213085,21.546606025188556,18.453393974811444,382.81384744774,382.81384744774,0.0,0.2658390907867172,0.0,0.22066114468549194,0.0,0.24067370468479418,0.0,0.2728260598429967,0.0,0.0,0.1881014874252237,0.0,0.16521816683351387,0.0,0.17550537684280582,0.0,0.19111194908809787,0.0,0.026999529055581742,0.9607873180291671,0.03947052387556919,0.02629749336849606,0.44297196475579126,0.23380732380710625,0.21582767163221628,0.22714429312357498,0.05814031956200505,0.0380606000364127,0.05791512719184966,0.037814204747360726,0.058354252313652655,0.03842032821718019,0.00022519237015538015,0.0379338041603727,0.025071713205528354,0.037794858718999076,0.024924267645535715,0.03806580232967765,0.025291628690275392,0.00013894544137362666,0.29518998624983683,0.27652089500009025,0.23725122624978184,0.19103789249982747
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.2628435395642478,0.33163605379799704,0.1840667758851791,0.22145363075257607,0.18616991810035288,0.2141087366417102,0.14324186798020314,0.16583599951446218,20.825945565225247,19.174054434774753,385.40673782982986,385.40673782982986,0.0,0.2598586244522986,0.0,0.22889626367242977,0.0,0.25045509719693904,0.0,0.2607900146783325,0.0,0.0,0.1857472415462867,0.0,0.16931304128132932,0.0,0.18055694246986315,0.0,0.18613077109760667,0.0,0.022490223750543128,0.9623049238353276,0.038142891755594335,0.025300419299978654,0.40741240443556376,0.22871439789719888,0.19854156167556578,0.20887084275999795,0.05660072206919066,0.037086662531728404,0.05590143285927712,0.0361999349784696,0.057265046818608514,0.038140001030680035,0.0006992892099135328,0.03566948078189494,0.023300512277458833,0.03521981003164798,0.022725542399340624,0.03609666799462955,0.023981294476187187,0.00044967075024696194,0.26688021250010213,0.34417966124963795,0.17292769999977503,0.21601242624993608
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.30282704012072,0.28875080895828836,0.18060316774426846,0.2278189831767231,0.20332556642010072,0.19739375201332124,0.14161759412754094,0.16880845423618565,18.863789229789486,21.136210770210514,384.58163706949233,384.58163706949233,0.0,0.22721824432120866,0.0,0.22998455805641344,0.0,0.29842071119884933,0.0,0.24437648642352852,0.0,0.0,0.16799768821130248,0.0,0.17040607661015747,0.0,0.2020725873745218,0.0,0.17797488005163173,0.0,0.0855943952447558,0.9548504318734397,0.03879304684767974,0.02583358856116548,0.4109281094546621,0.22888323958899284,0.20034908466470766,0.21057902478995444,0.05795485575464476,0.038301076781948926,0.05580255128582317,0.03544067409053374,0.05999954500002529,0.04167435513868187,0.002152304468821592,0.03622412662002716,0.02366451693778707,0.03489782525421438,0.02192167517054312,0.03748411291754929,0.025715783428503367,0.0013263013658127674,0.30788202125013264,0.2819412225000304,0.18101402124982172,0.22916273499990814
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.23508184527323084,0.274275883373562,0.2521460262696652,0.23849624508354195,0.09298423968885088,0.09735765148841553,0.08321865842516071,0.10016289382380335,18.733928903670616,21.266071096329384,190.21015794554287,190.21015794554287,0.0,0.2517329374037257,0.0,0.2482670625962743,0.0,0.2833847148119603,0.0,0.21661528518803974,0.0,0.0,0.06133517640695458,0.0,0.06133517640695458,0.0,0.06019652513000523,0.0,0.06019652513000526,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.49789789700879394,0.09500236750924525,0.36485615650648473,0.13304174050230924,1.0352851813730453,0.0016852253507466178,0.01979589860783019,0.00710035390162217,2.0,0.0,1.015489282765215,0.5338126066685304,0.2546650892016522,0.01979589860783019,0.00710035390162217,1.0221284793261955,0.9621860422921726,0.5140167080607001,0.22716520999986717,0.2790876437499372,0.25635152874977796,0.237395617499995
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.3021693693239239,0.28110672743851517,0.2116108160216213,0.2051130872159396,0.2034548071003638,0.1952641912112532,0.16002222922160037,0.1565509323446142,20.764620013076666,19.235379986923334,385.8937253697891,385.8937253697891,0.0,0.26643153797602565,0.0,0.2622695201516933,0.0,0.21861497952139006,0.0,0.25268396235089097,0.0,0.0,0.18856648461418718,0.0,0.18657454640160598,0.0,0.16443704383761165,0.0,0.18192175783875433,0.0,-0.057402116255437965,0.9605768170052303,0.03705459836876163,0.02471626624815263,0.418227352646001,0.2312002815493349,0.20374784198480347,0.21447951066119753,0.05556399520370967,0.03651948935000268,0.05556395451545282,0.036566428561477196,0.05556403385755368,0.036566522068567635,4.068825684927306e-8,0.03467090334449397,0.022727643946032734,0.034680255675658314,0.02277083136762801,0.03466201862988785,0.02274159888108711,-9.35233116433638e-6,0.29348758124979896,0.283235398750118,0.22038455125009962,0.20289246874987865
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.2820984134945326,0.3079039134497826,0.18835172286934873,0.22164595018633612,0.19468851557861683,0.20523318175981878,0.14643785159068293,0.16532655854366693,19.063803718677573,20.936196281322427,384.9130392519234,384.9130392519234,0.0,0.23613245493708582,0.0,0.2015371638034909,0.0,0.32186774322956985,0.0,0.24046263802985343,0.0,0.0,0.1740028930929665,0.0,0.15500651122453224,0.0,0.21114423282114575,0.0,0.17661405854798587,0.0,0.1246607625188465,0.9508682613415362,0.034452805920713064,0.022739415424492815,0.41109163048940117,0.23023122337026422,0.20029482758648592,0.21079680290291522,0.05217529240051795,0.034135088422765615,0.05194248249442348,0.033869707460610486,0.05239646181130768,0.03450399971352344,0.00023280990609445684,0.03643722732043894,0.02401934096722991,0.036275585119192634,0.02383587839470551,0.03659078741162292,0.02427717475221488,0.0001616422012462988,0.2746840512497963,0.29730398749999454,0.18283070749970484,0.2451812537499081
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.2887269742373903,0.35514994276944756,0.18328843565064248,0.1728346473425196,0.19831521725115098,0.22149644534494237,0.1437091354417597,0.13664226159483048,17.06597177411268,22.93402822588732,377.430105058112,377.430105058112,0.0,0.23487847306230705,0.0,0.2537045164608602,0.0,0.3196461891863228,0.0,0.19177082129050996,0.0,0.0,0.17290673059092485,0.0,0.18198265502925098,0.0,0.2098426114998456,0.0,0.14886368946817172,0.0,0.022834020953665515,0.9589093463470104,0.04160955324391371,0.028109442155568085,0.3594769719408938,0.21750910944336296,0.1751666850610004,0.18431028687989334,0.05727331305746552,0.03804495213734626,0.05654962726771076,0.03711533258379502,0.057960814557732526,0.03914342837527881,0.0007236857897547485,0.03579844687159626,0.02353611968214234,0.03536429540373797,0.022988430316125217,0.036210890766061626,0.024187334544860096,0.0004341514678582821,0.291729990000042,0.36209276374949023,0.17389336999972646,0.17228387624977567
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.22009698499461194,0.3407872213451543,0.1590188467211752,0.2800969469390585,0.16449475915779918,0.21572436564224157,0.12713785602430108,0.19425141710267937,22.5947941891781,17.4052058108219,378.2374068528655,378.2374068528655,0.0,0.2757424527365304,0.0,0.22929145670603013,0.0,0.20583868856451734,0.0,0.28912740199292214,0.0,0.0,0.19235838008334782,0.0,0.17012976662748383,0.0,0.15684962374173042,0.0,0.19821826796017575,0.0,-0.010067818885121186,0.9635593066561541,0.037271165023396814,0.024722070394299505,0.441515619824096,0.23385776927595514,0.21527411626037052,0.22624150356372552,0.057171915484751146,0.037490231669198036,0.05506551097589266,0.034681103259869964,0.05917299976816667,0.04080156398030078,0.0021064045088584693,0.038537582759308076,0.025414564972980724,0.037133926007179546,0.02353904318629344,0.03987105667383019,0.027624553706951046,0.0014036567521285314,0.21926196999995126,0.3366635212496712,0.1774556612496598,0.2666188474999032
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.30726341904092114,0.23537869803451678,0.2313033371498146,0.22605454577474746,0.10164988739368278,0.09128721425306846,0.08766647457051288,0.08403726755120271,23.448830363953867,16.551169636046133,200.47560590431252,200.47560590431252,0.0,0.268422047587664,0.0,0.23157795241233595,0.0,0.1822012884888173,0.0,0.3177987115111827,0.0,0.0,0.061068089011879406,0.0,0.06106808901187942,0.0,0.05669591241344202,0.0,0.056695912413442025,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.4788581983121184,0.08350940647043106,0.3420540941423155,0.13680410416980282,1.0350767917834829,0.0016368099072157241,0.019368151555570527,0.006896365287742699,2.0,0.0,1.0157086402279123,0.4811024983433084,0.25379224416547774,0.019368151555570527,0.006896365287742699,0.9197501277916597,0.9570001243305426,0.4617343467877379,0.31052771999989187,0.22263412124999846,0.2558844249999708,0.21095373374988963
