generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean,DC_mean,CD_mean,CC_mean,DD_var,DC_var,CD_var,CC_var,set_1_mean,set_2_mean,set_1_var,set_2_var,opinion_-4_mean,opinion_-3_mean,opinion_-2_mean,opinion_-1_mean,opinion_0_mean,opinion_1_mean,opinion_2_mean,opinion_3_mean,opinion_4_mean,opinion_-4_var,opinion_-3_var,opinion_-2_var,opinion_-1_var,opinion_0_var,opinion_1_var,opinion_2_var,opinion_3_var,opinion_4_var,total_means_mean,total_means_var,total_vars_mean,total_vars_var,total_cooperation_mean,total_cooperation_var,party_cooperation_mean,enemy_cooperation_var,cityblock_ind_mean,cityblock_ind_var,cityblock_party_mean,cityblock_party_var,cityblock_enemy_mean,cityblock_enemy_var,cityblock_ind-party_mean,hamming_ind_mean,hamming_ind_var,hamming_party_mean,hamming_party_var,hamming_enemy_mean,hamming_enemy_var,hamming_ind-party_mean,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.2594628508631749,0.29057999635666687,0.2620319965537779,0.1879251562263802,0.18535800656662207,0.19929753745004092,0.1864969756342205,0.14668531147307592,20.12518460415641,19.87481539584359,386.19674098067816,386.19674098067816,0.0,0.27817875676784687,0.0,0.2554901385838812,0.0,0.24138024631220859,0.0,0.22495085833606343,0.0,0.0,0.19371781748401612,0.0,0.18370706698776632,0.0,0.17691387230751182,0.0,0.16725467369620786,0.0,-0.06733779070345608,0.9582749641912679,0.03814431896349225,0.025418574715125836,0.4508086511715767,0.23487069208048494,0.2196190828316199,0.23118956833995674,0.05513982770590701,0.03615717674936671,0.05514918611744288,0.036216079251507424,0.05513093721494793,0.03619012238322256,-9.358411535868259e-6,0.03535284433224939,0.023204305719302053,0.035361833415570657,0.023247647382393124,0.03534430470309419,0.023219427400098174,-8.989083321268926e-6,0.2569370050000904,0.29684526624943536,0.26478332250015524,0.18143440624978466
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.2912705893738562,0.26635456992474615,0.1925142309714316,0.2498606097299661,0.1984382956497755,0.18821110604855038,0.1485765843700488,0.1801816119245182,21.076787217956266,18.923212782043734,384.130057833942,384.130057833942,0.0,0.29377630590131637,0.0,0.2459681891128784,0.0,0.227112130438215,0.0,0.2331433745475903,0.0,0.0,0.19979832681016965,0.0,0.17820412616673403,0.0,0.16866280140476414,0.0,0.1717824715584047,0.0,-0.07948899002838944,0.9539795590021279,0.04071999431897467,0.027390430570150528,0.4441592705452169,0.2337929291276839,0.21640308265876962,0.22775618788644728,0.059100908967328426,0.03923426690824836,0.058862843513467766,0.0389634901270693,0.05932707114849604,0.03962305767506899,0.00023806545386066162,0.037719212291952596,0.025145369912452652,0.03756815434562885,0.024976242354085597,0.037862717340960146,0.025389662372581587,0.00015105794632374163,0.2937715899998025,0.265707248750225,0.20435131749969668,0.23616984375024577
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.24773865290340819,0.3402421658198797,0.21821340315481091,0.19380577812190122,0.1794344504062468,0.2169593339376568,0.1638319321701466,0.1497432800854156,18.740556681080186,21.259443318919814,383.3491256049727,383.3491256049727,0.0,0.2016657679630129,0.0,0.27070055162774714,0.0,0.26078553134524823,0.0,0.26684814906399174,0.0,0.0,0.15411959525166152,0.0,0.1901551332496118,0.0,0.185679090119638,0.0,0.18858722048234747,0.0,0.05526736081847996,0.9597280032417997,0.03817186554315847,0.025596745790815657,0.41413992404638467,0.23001400581748177,0.2018205493487463,0.2123193746976384,0.05803918395508808,0.038544110273042005,0.057343668159269896,0.03766318506290211,0.058699923961115334,0.039595924107754775,0.0006955157958181737,0.03862743132981507,0.02580475576394365,0.03816697068663028,0.025212718114091426,0.039064868940840616,0.026512593463186945,0.0004604606431847854,0.2657778225004373,0.32902810499977386,0.21224496625004313,0.1929491062498228
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.31547936580670194,0.24649976547223526,0.18345446203030766,0.2545664066907552,0.20892222734591057,0.1790015191561811,0.1436083152275293,0.182499237269054,22.66540007414444,17.33459992585556,377.38996293895326,377.38996293895326,0.0,0.269702511405416,0.0,0.2101073258273708,0.0,0.22325767231901822,0.0,0.296932490448195,0.0,0.0,0.1893011780713645,0.0,0.1590972747714439,0.0,0.1662630112385279,0.0,0.20098863903046016,0.0,0.04038032553442638,0.959633231441369,0.0397294883910968,0.026591614024342,0.4405523690466731,0.23487304900450745,0.21481539884696896,0.22573697019970415,0.06041540818204998,0.04002061734521526,0.058158734195859804,0.03704555832478392,0.06255924846893064,0.04355016514274373,0.002256673986190177,0.039758206338219304,0.02656852921445435,0.038308149333757785,0.024644771190194585,0.04113576049245775,0.02884529872025433,0.0014500570044615208,0.31137820124937554,0.2504826250003362,0.18155967749958965,0.25657949625032356
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.27973895390339143,0.2082678217628988,0.253278013706777,0.25871521062693276,0.09203505276604279,0.08285098624449934,0.09253573719498567,0.08919682641895292,19.516032582442634,20.483967417557366,212.6801937479526,212.6801937479526,0.0,0.23961132974381505,0.0,0.26038867025618495,0.0,0.2517105151827492,0.0,0.24828948481725083,0.0,0.0,0.06123678215625689,0.0,0.06123678215625689,0.0,0.061365329241813704,0.0,0.061365329241813704,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.5012188922708949,0.08746040985656472,0.36657799460874474,0.13464089766215,1.0350237746924111,0.001683811447592702,0.01925932700021283,0.007094396708555393,2.0,0.0,1.0157644476921983,0.47970665027270737,0.25401501814895683,0.01925932700021283,0.007094396708555393,0.9171316073815774,0.9572018257177741,0.46044732327249455,0.2759223324996029,0.22350494749994101,0.24666258500019522,0.2539101349998653
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.24621226409931865,0.25422796920955726,0.2480510251082764,0.2515087415828477,0.17853366916706076,0.1825564487198144,0.17967826080221594,0.18160591321259867,21.789066956162948,18.210933043837052,382.9333906374348,382.9333906374348,0.0,0.28742029097665045,0.0,0.176441158253269,0.0,0.27883216784265735,0.0,0.2573063829274232,0.0,0.0,0.19744695851626293,0.0,0.13934941695166256,0.0,0.1942711744540877,0.0,0.18459763648777433,0.0,0.07227710154016102,0.9585166586360658,0.037189143802882324,0.024605948489644647,0.5000136351418791,0.23776734082208686,0.2435993879036551,0.256414247238224,0.05464409197846213,0.03556891659443134,0.05462980953811,0.035598210800046166,0.054657660296796653,0.035632303166021104,1.42824403521306e-5,0.035553512982069796,0.02325995540136681,0.035536893054967926,0.023270402355130528,0.035569301912816556,0.02331002174114739,1.6619927101862228e-5,0.25368793374995763,0.25961416749999056,0.24580232624995102,0.240895572500078
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.26079548134469555,0.33572404523755306,0.21423738670903406,0.1892430867087174,0.18506275622189508,0.21448360522929819,0.16071723975982502,0.14667583936557096,18.16906787949623,21.83093212050377,383.21547360609014,383.21547360609014,0.0,0.25832688287072875,0.0,0.3098071911218227,0.0,0.23596611189077157,0.0,0.195899814116677,0.0,0.0,0.18501125267058285,0.0,0.2064387297608455,0.0,0.17376282177915156,0.0,0.15124746326645483,0.0,-0.1362681479851029,0.9437940991464315,0.038601995006441875,0.025739935139734944,0.4052395728079149,0.22723291728638997,0.19743930909258697,0.20780026371532792,0.05491231817438688,0.03590983205241953,0.05468141742997973,0.03565997811887159,0.05513167388157367,0.03627036893421017,0.00023090074440714907,0.03444162885580694,0.022501401280279942,0.034299795755274504,0.02234977534006184,0.03457637030131276,0.022720951294812865,0.0001418331005324394,0.25149168374993824,0.36006375375013944,0.20611802249982988,0.18232653999988144
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.23439723281126487,0.3000743180514268,0.24919161254491043,0.21633683659239797,0.1729329477050293,0.2029851459698825,0.1796920691832973,0.16276441799838143,18.0820023843332,21.9179976156668,382.35906955303454,382.35906955303454,0.0,0.24078867412285143,0.0,0.26702899210950043,0.0,0.28092094828216957,0.0,0.21126138548547854,0.0,0.0,0.17575927657503781,0.0,0.18913597046023534,0.0,0.19539590462643672,0.0,0.1596874787593464,0.0,-0.015635332464703763,0.964141002476248,0.036527782016262826,0.023909791505884424,0.467274815910392,0.23661228475159102,0.22770645686961224,0.23956835904077964,0.05577392653107816,0.03631346343403225,0.055065054250771836,0.03541817374701855,0.05644735519736915,0.03737550619753848,0.0007088722803063163,0.03580060727033664,0.023357057893922055,0.03535921821103758,0.022801722569414193,0.03621992687667073,0.02401428172416623,0.0004413890592990487,0.22325809999995766,0.30538313875018724,0.24356223374977368,0.22779652750001736
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.3155329783037234,0.23741520764359955,0.2495202291933206,0.19753158485935637,0.20841709459244537,0.1739655515689365,0.18020499770190476,0.151854363974966,20.084630050853885,19.915369949146115,385.8640872540945,385.8640872540945,0.0,0.23824175759768013,0.0,0.23213336627036854,0.0,0.26575088245828427,0.0,0.26387399367366704,0.0,0.0,0.17500368008209408,0.0,0.1717901132078258,0.0,0.18791557163244693,0.0,0.18710943319162707,0.0,0.05924975226390263,0.9600771913838585,0.03734597826710377,0.024581310722622114,0.447922557527464,0.23454497856264495,0.21845680071387016,0.22946575681359388,0.0559655202526278,0.036508275902485114,0.05389493472513521,0.03376276633128987,0.05793257650374575,0.03974125112234968,0.002070585527492587,0.03622762035202679,0.02365778346817533,0.03487520537243011,0.02185075524735654,0.037512414582643636,0.025782486651780907,0.001352414979596679,0.29947285750016084,0.25568419499965445,0.25593098374998835,0.18891196374985925
2.0e7,40.0,2.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.266473806029233,0.260141413325477,0.2682070892662728,0.20517769137901715,0.10854135255400085,0.09175720186893693,0.09846275254175563,0.0748140890104943,19.526655692963573,20.473344307036427,216.97642704343758,216.97642704343758,0.0,0.20834755925846893,0.0,0.29165244074153107,0.0,0.22018116693437959,0.0,0.2798188330656204,0.0,0.0,0.05971029620194404,0.0,0.05971029620194404,0.0,0.06053110565215116,0.0,0.06053110565215116,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.4781060793165445,0.0876877047014174,0.3358855594130884,0.14222051990345608,1.034398015183016,0.0015193614890216596,0.01797487327040178,0.00640152029031009,2.0,0.0,1.0164231419126144,0.4687167440456509,0.25325109410923613,0.01797487327040178,0.00640152029031009,0.8969215212821378,0.9555018192349237,0.45074187077524913,0.27567215375000503,0.24631260000020866,0.2686524524998999,0.20936279374983133
