generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final,y,z,g,h,sia_sid,sia_sjd
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.0,0.0,1.0,0.2691195512499039,0.26997103374987425,0.206081413749714,0.2548280012499451,0.9815974088404781,0.1498540797537251,0.14941049270179066,0.1473862731564432,0.2548280012499451,0.2548266819504335
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.25,0.25,1.0,0.28143813125007366,0.2675591899998304,0.2352392787499894,0.21576339999972183,0.9801405048016683,0.14781683821466907,0.14727487097048664,0.14506433859107928,0.21576339999972183,0.21565091359640393
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.5,0.5,1.0,0.22998262500002775,0.19316614749982922,0.21030601624968936,0.3665452112498289,0.9784363712766007,0.1461181757782067,0.14548009782893168,0.14319729092176323,0.3665452112498289,0.3653599749381625
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.75,0.75,1.0,0.24675450874982988,0.22199086499993698,0.24815618999994415,0.2830984362500424,0.9798342712123934,0.1376073211605212,0.13743886955763923,0.1350848453628218,0.2830984362500424,0.2832324464625006
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,1.0,1.0,1.0,0.23911191625010655,0.2819742550001705,0.2643180537500035,0.2145957749997904,0.7529798227510738,-0.025641025637742818,0.21132513467197434,-0.025372639683039603,0.2145957749997904,0.22016275394975393
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.0,0.0,1.0,0.2093892612497724,0.24710632374975033,0.27561209749977683,0.2678923175002322,0.9812954806354626,0.14875771988125625,0.14842971552187778,0.1463340699204414,0.2678923175002322,0.2685798693893596
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.25,0.25,1.0,0.2134989899997921,0.22949248624999424,0.27430650624999575,0.2827020174997979,0.9816212583918906,0.1481388169323279,0.14772095917535683,0.14573366496743942,0.2827020174997979,0.28283644676749947
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.5,0.5,1.0,0.2561106912507165,0.2580356887498917,0.255268890000093,0.23058473000010438,0.9809335264048686,0.1447857220597558,0.1443905891107184,0.14224977226099744,0.23058473000010438,0.23017577524312074
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.75,0.75,1.0,0.2862981574998151,0.24704096499978057,0.256001136249951,0.21065974124982315,0.9810170966609763,0.13866321077633148,0.1384529030836832,0.13622720199280652,0.21065974124982315,0.2103040983523779
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,1.0,1.0,1.0,0.2666427200002306,0.22962360500003734,0.295100324999759,0.2086333499997585,0.7260562073241811,-0.025641025637742818,0.23977027354100525,-0.025420066393494298,0.2086333499997585,0.2177952474266849
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.0,0.0,1.0,0.29525670999974407,0.19737485874968264,0.23643300750010918,0.2709354237503289,0.9811157365971659,0.14947678385597377,0.148896378278512,0.14685560601718348,0.2709354237503289,0.2704806861574258
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.25,0.25,1.0,0.22570566875018253,0.22400371250004913,0.28898526875027236,0.2613053499998079,0.9792683615966474,0.1480280791121972,0.14762316173976914,0.14532296679622528,0.2613053499998079,0.26122948225560483
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.5,0.5,1.0,0.2958296037499971,0.2643002899999824,0.23252028625009769,0.20734981999994442,0.9806778883915283,0.1476599224452305,0.1471846313549143,0.14503653288243423,0.20734981999994442,0.20741395475512212
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.75,0.75,1.0,0.27217171499995396,0.25273780375024857,0.24025479625012447,0.23483568499995558,0.9812597263397288,0.13882595949417673,0.13853457404520067,0.13651722442542633,0.23483568499995558,0.2347971151207778
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,1.0,1.0,1.0,0.21079096999980276,0.2017680512499229,0.26529491500026864,0.3221460637495212,0.7329572778819052,-0.025641025637742818,0.2317777233564461,-0.025401142786972874,0.3221460637495212,0.3151995302303893
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.0,0.0,1.0,0.27336478499981465,0.26590262374990314,0.21525315375020337,0.2454794374999587,0.9809276621097388,0.14882638462501002,0.14841796238074065,0.1463079782334796,0.2454794374999587,0.24499743170611094
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.25,0.25,1.0,0.18751589749981643,0.2868960937502326,0.2434178962501747,0.2821701124995993,0.9815668022381513,0.14672787911161816,0.14627055097017783,0.14422242657331882,0.2821701124995993,0.28267393280388753
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.5,0.5,1.0,0.20419948249989797,0.2158989749999141,0.24941616999994518,0.3304853725001259,0.9809537765335686,0.14650022449615144,0.14580355859811994,0.14385759026397474,0.3304853725001259,0.3301491848156284
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.75,0.75,1.0,0.22940227624978876,0.2677170837500713,0.2717366724998615,0.23114396750016547,0.9792482079438715,0.13616925077581074,0.13601783000629977,0.13357325199568662,0.23114396750016547,0.23139545042580814
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,1.0,1.0,1.0,0.29418995249987595,0.19433984124970577,0.23006053499987178,0.281409671250111,0.7465494839212455,-0.025641025637742818,0.21815570708289822,-0.025388860168873675,0.281409671250111,0.2622501550366233
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.0,0.0,1.0,0.22653896499994308,0.22479975874986569,0.29027794125002504,0.2583833350000309,0.9801741596740847,0.14801017783006384,0.14752964238080715,0.14534664681650092,0.2583833350000309,0.2586230190238082
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.25,0.25,1.0,0.24612251874973523,0.24125018749988064,0.2721574962499781,0.24046979750014666,0.9815458480070021,0.14739294282951626,0.14712540891879305,0.14503426612785006,0.24046979750014666,0.24044606365743187
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.5,0.5,1.0,0.23674456124992296,0.2721426412498668,0.26315240625002856,0.22796039125012943,0.9800249261481203,0.14655437962448187,0.14619876077794072,0.1439567600313362,0.22796039125012943,0.22849121042607742
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.75,0.75,1.0,0.2793219662500259,0.25251904875001446,0.22435565874992405,0.2438033262499176,0.9807255983271445,0.1391238491093082,0.13896870898083485,0.13674929476255,0.2438033262499176,0.2440115351818505
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,1.0,1.0,1.0,0.251423995000015,0.24742727125001635,0.22823966499998607,0.2729090687497948,0.7190838628797389,-0.025641025637742818,0.2457941068107526,-0.025391522402315108,0.2729090687497948,0.2558027525394915
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.0,0.0,1.0,0.21843796624995301,0.2235947925002118,0.2721190362499003,0.2858482049998913,0.979942237622414,0.149572296804752,0.14912374238112552,0.14687476516700237,0.2858482049998913,0.2856461707306339
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.25,0.25,1.0,0.24666892249994818,0.197305654999868,0.25519444125002816,0.3008309812498594,0.979800761404372,0.14823334475291347,0.14771087359842247,0.1454860885064737,0.3008309812498594,0.300791109450463
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.5,0.5,1.0,0.25474848999986577,0.2228924187497742,0.2817030437498171,0.2406560474999886,0.9802058249297706,0.14529367680308242,0.14477956237951684,0.1426192145514316,0.2406560474999886,0.24096562890161727
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.75,0.75,1.0,0.20856104874982895,0.24368675750004104,0.26889572750011287,0.2788564662498047,0.9796234098023922,0.1395279842377114,0.1393739230197128,0.13706559107530417,0.2788564662498047,0.27933314457201364
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,1.0,1.0,1.0,0.23353536875007894,0.24069623250002334,0.29291944999984243,0.23284894874971745,0.7340425358277155,-0.025641025637742818,0.23090072283960492,-0.025397686369902448,0.23284894874971745,0.2327069072917687
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.0,0.0,1.0,0.2019969974997324,0.3120031987501252,0.24072365624990366,0.24527614749981314,0.9805171173657008,0.1499708094970891,0.14951487148368023,0.1473270442797485,0.24527614749981314,0.2456547865842029
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.25,0.25,1.0,0.2505645437499211,0.25953705000003885,0.2423799000000124,0.24751850624993058,0.9796545496734382,0.14697654898362733,0.14649612276506135,0.14424108839845773,0.24751850624993058,0.2474674826820658
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.5,0.5,1.0,0.29005462750003086,0.2257492637498444,0.31779806624989804,0.16639804249989662,0.9799353096731717,0.14668929962422425,0.14638701661088288,0.14411414856003302,0.16639804249989662,0.16643488170658496
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.75,0.75,1.0,0.25961884499982457,0.18956382749971146,0.23273089750008644,0.31808642999968395,0.9809688196088763,0.1391115700069081,0.13899983269877056,0.13671107931740167,0.31808642999968395,0.3175456797546139
