generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean,DC_mean,CD_mean,CC_mean,DD_var,DC_var,CD_var,CC_var,set_1_mean,set_2_mean,set_3_mean,set_1_var,set_2_var,set_3_var,opinion_-13_mean,opinion_-12_mean,opinion_-11_mean,opinion_-10_mean,opinion_-9_mean,opinion_-8_mean,opinion_-7_mean,opinion_-6_mean,opinion_-5_mean,opinion_-4_mean,opinion_-3_mean,opinion_-2_mean,opinion_-1_mean,opinion_0_mean,opinion_1_mean,opinion_2_mean,opinion_3_mean,opinion_4_mean,opinion_5_mean,opinion_6_mean,opinion_7_mean,opinion_8_mean,opinion_9_mean,opinion_10_mean,opinion_11_mean,opinion_12_mean,opinion_13_mean,opinion_-13_var,opinion_-12_var,opinion_-11_var,opinion_-10_var,opinion_-9_var,opinion_-8_var,opinion_-7_var,opinion_-6_var,opinion_-5_var,opinion_-4_var,opinion_-3_var,opinion_-2_var,opinion_-1_var,opinion_0_var,opinion_1_var,opinion_2_var,opinion_3_var,opinion_4_var,opinion_5_var,opinion_6_var,opinion_7_var,opinion_8_var,opinion_9_var,opinion_10_var,opinion_11_var,opinion_12_var,opinion_13_var,total_means_mean,total_means_var,total_vars_mean,total_vars_var,total_cooperation_mean,total_cooperation_var,party_cooperation_mean,enemy_cooperation_var,cityblock_ind_mean,cityblock_ind_var,cityblock_party_mean,cityblock_party_var,cityblock_enemy_mean,cityblock_enemy_var,cityblock_ind-party_mean,hamming_ind_mean,hamming_ind_var,hamming_party_mean,hamming_party_var,hamming_enemy_mean,hamming_enemy_var,hamming_ind-party_mean,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.36995454055808114,0.32288649317297263,0.12284324595315299,0.18431572031579332,0.22569932823343905,0.21079823201225506,0.10214050337700073,0.1438311893293433,40.0,40.0,40.0,0.0,0.0,0.0,0.08217461487918806,0.0,0.12517185971267447,0.0,0.0,0.0,0.15523744970903058,0.0,0.12627775687345796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08954369919201671,0.0,0.13941104919938616,0.0,0.0,0.0,0.14127649909575005,0.0,0.14090707133849603,0.07111359083597558,0.0,0.10551119792951529,0.0,0.0,0.0,0.12632622363291035,0.0,0.10581718063589274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07773773962150549,0.0,0.11519839227443517,0.0,0.0,0.0,0.11643974188191246,0.0,0.11635009381737448,0.21320966593279636,2.6122422677718053,0.13020821071492847,0.3719510879809315,0.31425331020055214,0.19834931052655017,0.15309709027190907,0.161156219928643,0.1295571064775967,0.17928579610599701,0.1295729278892233,0.17953140594872186,0.12954207613655133,0.1795065787112792,-1.582141162665477e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3578799887495374,0.33934614499972754,0.1319346337495826,0.17083923249967384
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.3837305467371918,0.32756238180208996,0.1276762540179859,0.16103081744273237,0.22785911213276847,0.21160251083107995,0.10541973262931112,0.12896019519172963,40.0,40.0,40.0,0.0,0.0,0.0,0.21093653967019227,0.0,0.08381876895451283,0.0,0.0,0.0,0.09670074323884761,0.0,0.11695352128035993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08247583152912046,0.0,0.08858982285612095,0.0,0.0,0.0,0.11925839615231132,0.0,0.20126637631853467,0.1593228574058974,0.0,0.07362678805980635,0.0,0.0,0.0,0.08417500389727481,0.0,0.09991780594745071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721195636412322,0.0,0.07739229590586798,0.0,0.0,0.0,0.10107151325425814,0.0,0.1536819797978752,0.032795906511338534,4.1015451922063475,0.2000028636750546,0.784493410927222,0.2966719461725462,0.19124486365458318,0.14451637155345895,0.1521555746190872,0.1297298439323876,0.18349074825628606,0.12914990071974233,0.18205555341318339,0.13028078998440057,0.18551530245698028,0.0005799432126452311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3730416687494429,0.3339801412499446,0.11954039124978724,0.17343779874958695
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.419375007256944,0.31197157850157897,0.15665648713019514,0.11199692711128181,0.23489600823960494,0.20698034890438505,0.12573627489190173,0.09379428102355734,40.0,40.0,40.0,0.0,0.0,0.0,0.35221654709908073,0.0,0.08210679543851136,0.0,0.0,0.0,0.04439083781162012,0.0,0.0511872541007081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08526192304100427,0.0,0.05208798043955665,0.0,0.0,0.0,0.0359919688337795,0.0,0.2967566932357393,0.2187183747659068,0.0,0.07302149793495592,0.0,0.0,0.0,0.04052314205474097,0.0,0.046550692337344254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07524957365881678,0.0,0.047126678392997376,0.0,0.0,0.0,0.03263765265611147,0.0,0.19918074967592622,-0.23887191450711587,5.859771279456381,0.28200530997406403,1.3764078149257966,0.27541633943555943,0.1829389182323936,0.13413337419581922,0.14128296523974027,0.13275230345108285,0.21029002007611047,0.1311183956396213,0.2052225631814131,0.13430451587197134,0.2163328652254119,0.001633907811461563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42194385249932825,0.3068991749997021,0.1656051137496089,0.1055518587496974
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.389882178339879,0.33650532297192653,0.13769989235000596,0.13591260633818852,0.2294647023875001,0.215424279931791,0.11283205817672672,0.1117649648426808,40.0,40.0,40.0,0.0,0.0,0.0,0.44506149888547225,0.0,0.007799934288892539,0.0,0.0,0.0,0.037987607611799576,0.0,0.039080928384392866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04440995308833594,0.0,0.03052759413735588,0.0,0.0,0.0,0.025546831914064892,0.0,0.36958565168968605,0.2371671897123313,0.0,0.007266193556431237,0.0,0.0,0.0,0.03517979835859539,0.0,0.036353821298985116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041003708596011594,0.0,0.02825675500691076,0.0,0.0,0.0,0.023683920731785584,0.0,0.22325231521269043,-0.22146968214057325,7.161811978556508,0.3141710808366494,1.6836559218838227,0.2817041246275487,0.18585566917097676,0.13709081244557217,0.14461331218197643,0.12409064524282738,0.21540851414903578,0.11960238399869799,0.2000466907846092,0.12835449342475036,0.2335922894079604,0.0044882612441294375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3731243299994051,0.3531160275001248,0.1431120124998416,0.13064762999965981
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.28892412422643754,0.3209462571696524,0.18229612320577093,0.2078334953981391,0.10176004090653334,0.11484471477231915,0.07483544113181992,0.07844069603393825,40.0,40.0,40.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23076923076923,0.0,0.46123223716088707,0.059540220526861865,0.19006314752498185,0.27116908963590525,3.076923076923078,7.888609490466176e-31,0.0,0.0,6.0,0.0,3.076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946696462499752,0.329704758749737,0.17479592624983611,0.20082966874978816
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.3760992596611522,0.3468187779545123,0.14969990279444984,0.12738205958988558,0.22733510930174133,0.21879307947851281,0.12146423188610667,0.1055846606181839,40.0,40.0,40.0,0.0,0.0,0.0,0.13483543973136444,0.0,0.12085515161915825,0.0,0.0,0.0,0.0946387030756276,0.0,0.16971510862693842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12157869046785053,0.0,0.1461558502135639,0.0,0.0,0.0,0.116195824100232,0.0,0.09602523216526487,0.11234074498797204,0.0,0.10186598373788985,0.0,0.0,0.0,0.08161169725758075,0.0,0.1355701590188455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10262584071682383,0.0,0.11987186556715404,0.0,0.0,0.0,0.09854031075325295,0.0,0.08230287653228227,-0.02143638492020082,2.7224337559593574,0.12717154037081188,0.3547057080205505,0.2840049124389484,0.18647464702822616,0.13835816110498347,0.14564675133396487,0.12854530610645737,0.17551955975455333,0.12849168262765506,0.17561687558567238,0.12859624841131953,0.1759008106091456,5.3623478802295356e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3721623812494204,0.3519075699997642,0.14867490499963054,0.12725514374969235
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.3294394525311415,0.3623265034818609,0.15590890383839423,0.15232514014860332,0.21370087264901771,0.22331085421319258,0.12553883773543328,0.12326808250771121,40.0,40.0,40.0,0.0,0.0,0.0,0.22639434853364732,0.0,0.09273598095911217,0.0,0.0,0.0,0.1269091971161557,0.0,0.0784278261984541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11515547832469565,0.0,0.0783896845339064,0.0,0.0,0.0,0.08316327315759593,0.0,0.1988242111764327,0.1684741649934477,0.0,0.08050498409388665,0.0,0.0,0.0,0.10685686170228026,0.0,0.06906370018051151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09787547337371144,0.0,0.06919561944784448,0.0,0.0,0.0,0.07277956544681899,0.0,0.1520116132844545,-0.17753028458165088,4.191795369360968,0.18301163000362738,0.6450109708747938,0.315059615699442,0.19874434648990613,0.15347346153542502,0.16158615416401706,0.12571107421263264,0.17062979663129363,0.12512422813637328,0.1692383707108942,0.126268577985079,0.17256995975563968,0.0005868460762593396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31870129000016834,0.3577932662497121,0.16659021624974432,0.15691522749976242
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.4325016593054634,0.3311299843816676,0.12872420395976644,0.10764415235310265,0.23735399298648277,0.21403724568522628,0.10682059707492882,0.09087061262600071,40.0,40.0,40.0,0.0,0.0,0.0,0.2708123432882031,0.0,0.06001417027699054,0.0,0.0,0.0,0.05196500405749978,0.0,0.059469809196121715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10239341236703266,0.0,0.0626523242970931,0.0,0.0,0.0,0.08464346751980736,0.0,0.3080494689972517,0.18899696578723435,0.0,0.05377319933948102,0.0,0.0,0.0,0.04718264532133951,0.0,0.05397231267408473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08896277702831201,0.0,0.056479438264321113,0.0,0.0,0.0,0.0745465118970835,0.0,0.20415551701748486,0.10410439143864492,5.375796889108871,0.2505232651418699,1.130819403774937,0.24356406620513024,0.167849196560629,0.11861628170555319,0.12494778449957698,0.12663150649767985,0.1920698497036996,0.12499849568721809,0.18708932297798095,0.12818286676761848,0.19798972250441013,0.0016330108104617637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4254701687491231,0.329004838749936,0.13364878874963856,0.11187620374970887
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.4138256783985734,0.3480093056661497,0.11719352821147065,0.12097148772380623,0.23457842883536648,0.21917346484418235,0.0983827951059404,0.10068024521988339,40.0,40.0,40.0,0.0,0.0,0.0,0.4403825144231936,0.0,0.001704479071973385,0.0,0.0,0.0,0.03555015635832465,0.0,0.015593533855914783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028215663710240903,0.0,0.05122641382075479,0.0,0.0,0.0,0.0437147697936239,0.0,0.38361246896597395,0.23466617104937457,0.0,0.0010620969384318023,0.0,0.0,0.0,0.03308132395157569,0.0,0.014243978320320082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026160220131328175,0.0,0.046687644311834475,0.0,0.0,0.0,0.04010411282350264,0.0,0.22541343711030046,-0.1252457180419045,7.212684930768474,0.37291163811459555,2.033265199713625,0.24843259031737272,0.1695575344176726,0.12085097042280936,0.12758161989456338,0.14578465757036804,0.259881471417658,0.14043044336789934,0.24111561210070664,0.15087116106271325,0.2821019400672495,0.005354214202468683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4133807099997173,0.34435654874974725,0.12042542749984306,0.12183731374990532
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.3374710104182772,0.21455962696890962,0.24993898611450077,0.19803037649831243,0.11022194923772914,0.08040909641741603,0.0947238123884167,0.06419435033999049,40.0,40.0,40.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23076923076923,0.0,0.42982608171194137,0.05454343673822895,0.21824148164327958,0.21158460006866178,3.076923076923078,7.888609490466176e-31,0.0,0.0,6.0,0.0,3.076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34174642624985824,0.22204136750006373,0.2508969112498673,0.18531529499981644
