generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final,y,z,g,h,sia_sid,sia_sjd
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.22802859499989622,0.27652478124994284,0.279953947500235,0.21549267624964094,0.9806924862121498,0.9173731093666189,0.9010714853245497,0.9001193045726323,0.21549267624964094,0.21624247542584576
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.2894736874997905,0.22352188374998425,0.22295366874983344,0.26405075999991034,0.9804116613406938,0.914500720648608,0.8983149375040501,0.8972044240934389,0.26405075999991034,0.26332903463304147
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.5,0.5,1.0,0.25582741874991144,0.2703369899999136,0.20990223124968618,0.263933360000396,0.9802146355716489,0.9169911864187857,0.9000490839150628,0.8991815693942898,0.263933360000396,0.26363859438931425
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.75,0.75,1.0,0.2235391537499791,0.28975826125017845,0.243696352499817,0.2430062325000933,0.9793526175586041,0.9142050465477253,0.897096906543366,0.8959537865303246,0.2430062325000933,0.2435897477423146
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,1.0,1.0,1.0,0.22820069000019633,0.3022711587504212,0.22242985499976342,0.2470982962497545,0.7458654630049567,-0.025641025637742818,0.21881169337716405,-0.025376276322729915,0.2470982962497545,0.26719102249937127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.2502449237499511,0.2880120499999874,0.24941468124998728,0.21232834500004727,0.9804859914686573,0.9172082752632678,0.9005625842987335,0.8997262794610362,0.21232834500004727,0.21295253073081713
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.26626304874986173,0.24248472250020392,0.28103131499996653,0.21022091374989,0.9791947490329799,0.9177546085969269,0.8997923796836976,0.8989139629668758,0.21022091374989,0.21119052963341373
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.5,0.5,1.0,0.30215570250045065,0.25831387000021483,0.25881398749974704,0.18071643999972425,0.9805426535839514,0.9165490612905514,0.8999652398764305,0.8991153459463114,0.18071643999972425,0.18068979762103
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.75,0.75,1.0,0.23628805125042857,0.1920862574996534,0.2651954324998885,0.3064302587500493,0.9801721860839315,0.916070406289129,0.8990389031440532,0.8981243779959152,0.3064302587500493,0.30596050768229066
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,1.0,1.0,1.0,0.26004498500024825,0.24756303625023668,0.25882557749998936,0.23356640124990805,0.7573531048271613,-0.025641025637742818,0.20745983850547528,-0.0254114342376646,0.23356640124990805,0.23610918615531618
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.2589065850000485,0.23373211375017966,0.26204796625014215,0.24531333499991223,0.9803565581345841,0.9157905706492415,0.8994245486580383,0.898347744366831,0.24531333499991223,0.24550427865768826
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.22443566124991784,0.25133115125006905,0.305650282499968,0.21858290500001157,0.9809658207636198,0.920078608725926,0.9039882514146071,0.9030685202947494,0.21858290500001157,0.2191939298163582
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.5,0.5,1.0,0.32256808374987755,0.220642816249874,0.22574138000005278,0.23104771999991708,0.9816419687112149,0.9133494992373677,0.8976581919259422,0.8969182360559387,0.23104771999991708,0.23063505798643683
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.75,0.75,1.0,0.24518546499985489,0.24842657249988875,0.2300431237499326,0.276344838750154,0.9802872601221916,0.9166457792388821,0.8999797605169486,0.8989526216914805,0.276344838750154,0.276025855791788
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,1.0,1.0,1.0,0.2613103275002367,0.2421049024999541,0.2359899649998845,0.26059480500014104,0.7520106717934919,-0.025641025637742818,0.21313487267101994,-0.025396291339596703,0.26059480500014104,0.25995383694933905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.25128338124993016,0.21890644499988285,0.23881598750016247,0.29099418624962714,0.9812558268530807,0.917084941545598,0.9010528386574999,0.9002031236848517,0.29099418624962714,0.2908271833525513
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.23027531999988365,0.25685616124998484,0.2483713925001267,0.2644971262498833,0.979689279288917,0.9133566126999313,0.896985040324842,0.8955820779464174,0.2644971262498833,0.2643968363402857
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.5,0.5,1.0,0.2603174000001798,0.2609834162506817,0.22724539749980419,0.2514537862499201,0.9819307680064726,0.919905339109816,0.9041563814779626,0.9034597565727008,0.2514537862499201,0.25127385438902095
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.75,0.75,1.0,0.2016388412499493,0.16618610624967597,0.34891965874966424,0.2832553937502395,0.9803053049937287,0.9174772730853649,0.9007363514150959,0.8998081339050709,0.2832553937502395,0.28319929359622986
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,1.0,1.0,1.0,0.2262224837499795,0.2510112750000255,0.2308798099997063,0.29188643125021574,0.7252172804655606,-0.025641025637742818,0.2399028267020781,-0.025403748988008738,0.29188643125021574,0.28034749614757226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
