generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean,DC_mean,CD_mean,CC_mean,DD_var,DC_var,CD_var,CC_var,set_1_mean,set_2_mean,set_3_mean,set_4_mean,set_1_var,set_2_var,set_3_var,set_4_var,opinion_-40_mean,opinion_-39_mean,opinion_-38_mean,opinion_-37_mean,opinion_-36_mean,opinion_-35_mean,opinion_-34_mean,opinion_-33_mean,opinion_-32_mean,opinion_-31_mean,opinion_-30_mean,opinion_-29_mean,opinion_-28_mean,opinion_-27_mean,opinion_-26_mean,opinion_-25_mean,opinion_-24_mean,opinion_-23_mean,opinion_-22_mean,opinion_-21_mean,opinion_-20_mean,opinion_-19_mean,opinion_-18_mean,opinion_-17_mean,opinion_-16_mean,opinion_-15_mean,opinion_-14_mean,opinion_-13_mean,opinion_-12_mean,opinion_-11_mean,opinion_-10_mean,opinion_-9_mean,opinion_-8_mean,opinion_-7_mean,opinion_-6_mean,opinion_-5_mean,opinion_-4_mean,opinion_-3_mean,opinion_-2_mean,opinion_-1_mean,opinion_0_mean,opinion_1_mean,opinion_2_mean,opinion_3_mean,opinion_4_mean,opinion_5_mean,opinion_6_mean,opinion_7_mean,opinion_8_mean,opinion_9_mean,opinion_10_mean,opinion_11_mean,opinion_12_mean,opinion_13_mean,opinion_14_mean,opinion_15_mean,opinion_16_mean,opinion_17_mean,opinion_18_mean,opinion_19_mean,opinion_20_mean,opinion_21_mean,opinion_22_mean,opinion_23_mean,opinion_24_mean,opinion_25_mean,opinion_26_mean,opinion_27_mean,opinion_28_mean,opinion_29_mean,opinion_30_mean,opinion_31_mean,opinion_32_mean,opinion_33_mean,opinion_34_mean,opinion_35_mean,opinion_36_mean,opinion_37_mean,opinion_38_mean,opinion_39_mean,opinion_40_mean,opinion_-40_var,opinion_-39_var,opinion_-38_var,opinion_-37_var,opinion_-36_var,opinion_-35_var,opinion_-34_var,opinion_-33_var,opinion_-32_var,opinion_-31_var,opinion_-30_var,opinion_-29_var,opinion_-28_var,opinion_-27_var,opinion_-26_var,opinion_-25_var,opinion_-24_var,opinion_-23_var,opinion_-22_var,opinion_-21_var,opinion_-20_var,opinion_-19_var,opinion_-18_var,opinion_-17_var,opinion_-16_var,opinion_-15_var,opinion_-14_var,opinion_-13_var,opinion_-12_var,opinion_-11_var,opinion_-10_var,opinion_-9_var,opinion_-8_var,opinion_-7_var,opinion_-6_var,opinion_-5_var,opinion_-4_var,opinion_-3_var,opinion_-2_var,opinion_-1_var,opinion_0_var,opinion_1_var,opinion_2_var,opinion_3_var,opinion_4_var,opinion_5_var,opinion_6_var,opinion_7_var,opinion_8_var,opinion_9_var,opinion_10_var,opinion_11_var,opinion_12_var,opinion_13_var,opinion_14_var,opinion_15_var,opinion_16_var,opinion_17_var,opinion_18_var,opinion_19_var,opinion_20_var,opinion_21_var,opinion_22_var,opinion_23_var,opinion_24_var,opinion_25_var,opinion_26_var,opinion_27_var,opinion_28_var,opinion_29_var,opinion_30_var,opinion_31_var,opinion_32_var,opinion_33_var,opinion_34_var,opinion_35_var,opinion_36_var,opinion_37_var,opinion_38_var,opinion_39_var,opinion_40_var,total_means_mean,total_means_var,total_vars_mean,total_vars_var,total_cooperation_mean,total_cooperation_var,party_cooperation_mean,enemy_cooperation_var,cityblock_ind_mean,cityblock_ind_var,cityblock_party_mean,cityblock_party_var,cityblock_enemy_mean,cityblock_enemy_var,cityblock_ind-party_mean,hamming_ind_mean,hamming_ind_var,hamming_party_mean,hamming_party_var,hamming_enemy_mean,hamming_enemy_var,hamming_ind-party_mean,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final
2.0e7,40.0,4.0,4.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.33993645611464135,0.4040269067207274,0.12464470418640534,0.13139193297822593,0.2164548779260633,0.23288488405608393,0.10362923706348888,0.10870823187108757,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.026288392983978167,0.0,0.07310879871617784,0.0,0.0,0.0,0.07567735829570231,0.0,0.04770230707209405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047842201508766585,0.0,0.074545809747455,0.0,0.0,0.0,0.05461314835482509,0.0,0.04107496160694658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07631789437122807,0.0,0.09347533508470361,0.0,0.0,0.0,0.07109468355029536,0.0,0.04995845555786358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0648115672326907,0.0,0.07982531917637116,0.0,0.0,0.0,0.07310900010505554,0.0,0.05055476663584629,0.02391592473092662,0.0,0.06466840061444981,0.0,0.0,0.0,0.06708631799126931,0.0,0.042902897308304634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04361317019013477,0.0,0.06604771437092524,0.0,0.0,0.0,0.04910654750690741,0.0,0.03702129812970161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06743968009877423,0.0,0.08145558343287802,0.0,0.0,0.0,0.06359267850258035,0.0,0.045231018065725895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05808973319309026,0.0,0.07068439351577484,0.0,0.0,0.0,0.06495103918864309,0.0,0.04569556723396264,0.03910846171619658,3.1336151135538888,0.1661560000283704,0.5567812667518952,0.2668917595316544,0.17678976535530477,0.13002459623973042,0.13686716329192397,0.18935789076216847,0.34093404583596604,0.18934562603050617,0.34130484110033216,0.18936954225724767,0.34148104481190145,1.2264731662307082e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3527107649998343,0.40244829499981233,0.1146098387499233,0.13023110124983242
2.0e7,40.0,4.0,4.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.355054488608084,0.398365482035251,0.130111453882697,0.11646857547396804,0.2217748169351581,0.23209229137170773,0.10771798404469804,0.09768735916651301,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.17676602906855393,0.0,0.023889197283933485,0.0,0.0,0.0,0.03226461487418806,0.0,0.05674395240311375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04570800162733324,0.0,0.05459603863355341,0.0,0.0,0.0,0.037442985419834145,0.0,0.037549432636142625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128699576183356,0.0,0.03832838398175645,0.0,0.0,0.0,0.06527900331783315,0.0,0.03675797712455683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597471133473826,0.0,0.04929757642791242,0.0,0.0,0.0,0.03721434098809217,0.0,0.21090075911662448,0.13788262520365577,0.0,0.021430803200590768,0.0,0.0,0.0,0.029404973944186685,0.0,0.051163563339568945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415995559364456,0.0,0.04936675316381646,0.0,0.0,0.0,0.0343477756469069,0.0,0.03417456617620601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046518688329317014,0.0,0.0351161295525101,0.0,0.0,0.0,0.05898098846825543,0.0,0.03365196246625783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04197870649470558,0.0,0.04499528927470907,0.0,0.0,0.0,0.03390851347704938,0.0,0.15950543125657984,0.15187995545111357,7.072814495767304,0.37195849657210633,2.5375022782192604,0.25830968724312275,0.17260358156997693,0.12582006235650653,0.13248962488661625,0.1962504291256884,0.3602092534419277,0.19542582159915028,0.357701278000367,0.19703380627589964,0.36385190123319117,0.0008246075265381499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34016903374975377,0.4141321662491584,0.12926544374974047,0.11643335624976452
2.0e7,40.0,4.0,4.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.40643511769804896,0.3768066485107418,0.1415613310243705,0.07519690276683874,0.23350308047318935,0.22678385418069957,0.11601865761196359,0.06501953261818715,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.2573103440383142,0.0,0.02279825984454112,0.0,0.0,0.0,0.03502775638734687,0.0,0.04696024322443094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029665862240785434,0.0,0.02974602334744315,0.0,0.0,0.0,0.037170152101658215,0.0,0.03759880068895551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02107200855155508,0.0,0.03117242049042108,0.0,0.0,0.0,0.013478002028999889,0.0,0.03069071079496051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03502387166534046,0.0,0.034961989724333904,0.0,0.0,0.0,0.03045710386349423,0.0,0.30686645100741944,0.18276513081151702,0.0,0.021103986610851867,0.0,0.0,0.0,0.03248705746430514,0.0,0.04334347032962094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027426003721396114,0.0,0.027601727448634136,0.0,0.0,0.0,0.03459136211181625,0.0,0.03501556024710388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019483072548990434,0.0,0.02906683618845061,0.0,0.0,0.0,0.012359226090103136,0.0,0.02845196657273787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03256621414403244,0.0,0.03267802462327442,0.0,0.0,0.0,0.028239648592157475,0.0,0.20373387264655446,0.24851386397145195,9.493904837371803,0.451543834458391,3.5443775421474806,0.22648251907718198,0.15854082025390534,0.11027805299025063,0.11620446608693134,0.17551142244309761,0.352694780373092,0.17332916347001726,0.34436238462025115,0.177584568467524,0.36258827164018775,0.0021822589730803813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4075871087494223,0.3679206537496358,0.14394476374978954,0.08054747374992817
2.0e7,40.0,4.0,4.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.3916903101838716,0.3577370592923856,0.10863534952025837,0.14193728100348438,0.23061023109993473,0.2223000585699027,0.09151831948452023,0.1164596425587717,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.37696825822398566,0.0,0.018920043393330917,0.0,0.0,0.0,0.012261406263255208,0.0,0.0061007691055128275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034238706431182968,0.0,0.010589367467257364,0.0,0.0,0.0,0.024941312503260416,0.0,0.011462191029878275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01495269222485043,0.0,0.009240591153300493,0.0,0.0,0.0,0.032468306529538526,0.0,0.02195603905799783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012435667364685144,0.0,0.01603165188713045,0.0,0.0,0.0,0.01042793553178136,0.0,0.4178198976211168,0.2234275164454596,0.0,0.01789182159088515,0.0,0.0,0.0,0.01115814162337285,0.0,0.005506304850364589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031091481161123658,0.0,0.009996854352913689,0.0,0.0,0.0,0.023555818951610873,0.0,0.010490091502828923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013910685628640954,0.0,0.008812341123171512,0.0,0.0,0.0,0.030493009706982203,0.0,0.020799988190157687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011689959689436804,0.0,0.01514420313738021,0.0,0.0,0.0,0.009753399821170468,0.0,0.23105311897418696,0.18404616755299066,12.456905264660556,0.6805910248674503,6.695028297935929,0.26086636337423336,0.17591830720051826,0.1269027234074698,0.13396363996676358,0.20241163291445344,0.47970272589939955,0.19486948975871254,0.44461506725686134,0.20957666891240728,0.521065409446336,0.007542143155740887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4025553662493455,0.34488732124991206,0.11697546874989297,0.13558184374965193
2.0e7,40.0,4.0,4.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.3491124889381951,0.30105807633010684,0.17195403628033132,0.17787539845136677,0.11187953093518255,0.10711015710636189,0.07467884474339188,0.07024884100689764,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.410256410256405,1.2621775184745882e-29,0.4160366340449733,0.0594601499951682,0.17042973814564136,0.24560689589933196,4.102564102564101,7.888609490466176e-31,0.0,0.0,8.0,0.0,4.102564102564101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3546705087497293,0.299651304999829,0.17498409624976707,0.17069408999985614
2.0e7,40.0,4.0,4.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.372010908499394,0.3745367680812906,0.13425830226342766,0.11919402115588772,0.22570499234539348,0.22596459065923308,0.1105055397372148,0.10024209675362238,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.10034644998075277,0.0,0.058225442598586516,0.0,0.0,0.0,0.0710316293871317,0.0,0.06554236996986834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07277878067895663,0.0,0.0912006199332989,0.0,0.0,0.0,0.054737341403481035,0.0,0.06125161326379927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05452939141503381,0.0,0.058815360621368856,0.0,0.0,0.0,0.056186256600763526,0.0,0.04484101695327683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699134030603665,0.0,0.022125652937463727,0.0,0.0,0.0,0.04829385287256373,0.0,0.07018081832328787,0.08685785698629304,0.0,0.052178713722243045,0.0,0.0,0.0,0.06340745658241516,0.0,0.05880608531257722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06459619028167597,0.0,0.07975151160058457,0.0,0.0,0.0,0.049730910442402264,0.0,0.05489010306692864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049389980723380786,0.0,0.05288958073224241,0.0,0.0,0.0,0.05072102102575452,0.0,0.04068014697577834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06262381778013629,0.0,0.019935324517393983,0.0,0.0,0.0,0.04354604808959559,0.0,0.06258940267417658,-0.28076874273506985,4.188783437473463,0.19808361192982782,0.9146720255510158,0.26289598806560754,0.17615102585838519,0.12807823853981296,0.13481774952579453,0.1809029610324566,0.3141109452706646,0.18093451012352135,0.3146524975572625,0.18087298939594504,0.31439991171725,-3.154909106478521e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39142934874938173,0.3602196387498155,0.1280478537496435,0.12030315874983119
2.0e7,40.0,4.0,4.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.3769145179491934,0.3771438387697867,0.11985383639700908,0.12608780688401072,0.22692625854442972,0.22693817346896272,0.1000373065820333,0.1049737440025062,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.12226533070748163,0.0,0.048591316744926845,0.0,0.0,0.0,0.03758762291179873,0.0,0.05702027044331831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06565726024126332,0.0,0.04267994207333655,0.0,0.0,0.0,0.03614892715839294,0.0,0.07342171675434908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05322598037633442,0.0,0.04527134470714752,0.0,0.0,0.0,0.04167081851828786,0.0,0.03957280196817767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04611039604942244,0.0,0.055936009392443926,0.0,0.0,0.0,0.06953567669246241,0.0,0.1653045852608564,0.10153150248622288,0.0,0.044471530750265525,0.0,0.0,0.0,0.03431807163646101,0.0,0.05152365208488687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05941148636867349,0.0,0.0390043959156401,0.0,0.0,0.0,0.03322218447186693,0.0,0.06588250318852479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048082931661144454,0.0,0.04136394738732359,0.0,0.0,0.0,0.03812351997504607,0.0,0.0363795688476648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042204105320544916,0.0,0.05078502840859081,0.0,0.0,0.0,0.06262110481496523,0.0,0.13183748639309148,0.2389650672797185,6.0199678116419815,0.30580555409342364,1.7911088567487958,0.2552235789833055,0.1732042929623545,0.12432253952303558,0.1309010394602699,0.17787376803835192,0.31684134598765346,0.17719776120831152,0.31482558785411713,0.1785159745268903,0.3198429805460506,0.0006760068300404075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37725452874943294,0.3717895224998738,0.12086201374975092,0.13009393499980035
2.0e7,40.0,4.0,4.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.4133064631496409,0.34923759448680036,0.14282644206519768,0.0946295002983611,0.23502729518138835,0.21996936887669008,0.11716850041091939,0.08108319662024127,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.30663945518669694,0.0,0.03425651615241577,0.0,0.0,0.0,0.038473125640381904,0.0,0.040567413024032606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024733644459241973,0.0,0.05694805100288605,0.0,0.0,0.0,0.03105474549695858,0.0,0.017974767056957382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010791768844901732,0.0,0.05144913880838118,0.0,0.0,0.0,0.01246962847390953,0.0,0.03974275056984719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366217910210116,0.0,0.040147622769576514,0.0,0.0,0.0,0.040676463017974285,0.0,0.21745311847482676,0.20374206617404148,0.0,0.0314584425289599,0.0,0.0,0.0,0.03545120852122709,0.0,0.03751259001327562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022892793638055305,0.0,0.05203966448041266,0.0,0.0,0.0,0.028924288422985958,0.0,0.016833021654909658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009914082579839192,0.0,0.04718669534381961,0.0,0.0,0.0,0.011522037836250908,0.0,0.03693785341161589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03347944146596026,0.0,0.03700118156029447,0.0,0.0,0.0,0.03738810863248211,0.0,0.16215552891635862,-0.2961722502126528,8.873269006941863,0.42223722753952725,3.2182939321847233,0.24565068930857994,0.1692116820135747,0.11962119806413572,0.12602949124444418,0.1752916244496106,0.3397778071211711,0.17301371670391635,0.331322089494642,0.17745563680802018,0.3498051500378099,0.0022779077456942854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4094119549995322,0.3579678762494892,0.14217624249951807,0.09044392624983862
2.0e7,40.0,4.0,4.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.33378346617869636,0.4478554070635885,0.10329828176120659,0.11506284499650861,0.2142506805092683,0.23845169533893704,0.08714707581598596,0.09618113023661728,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.3634713159182602,0.0,0.0002248180430656643,0.0,0.0,0.0,0.01746859902952228,0.0,0.03393433561475913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014209313099482606,0.0,0.015818851898952668,0.0,0.0,0.0,0.008030813442732588,0.0,0.037414968754723964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01300808399955089,0.0,0.007090041272775485,0.0,0.0,0.0,0.008172248157097325,0.0,0.016337797703455684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018161123991048668,0.0,0.014499774194456987,0.0,0.0,0.0,0.009178257823430121,0.0,0.4229796570566857,0.21908908287345946,0.0,6.521025545581528e-5,0.0,0.0,0.0,0.01619323080877067,0.0,0.03205049396213272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013476792354468395,0.0,0.0147990737718081,0.0,0.0,0.0,0.007554209434642803,0.0,0.034936081528367476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012225810887093394,0.0,0.006454619923068747,0.0,0.0,0.0,0.007514179321626285,0.0,0.015359245274982974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016903438487613626,0.0,0.013770944383851784,0.0,0.0,0.0,0.00836508909253551,0.0,0.23141554408222023,0.30307333316259266,12.273031690178309,0.7258436559716487,7.193665496400587,0.2335553480823952,0.15890633199216173,0.1134746679301823,0.12008068015221289,0.21450399321131663,0.5163359066259562,0.20607520784962297,0.47636666288477575,0.2225113393049256,0.5640686052689897,0.008428785361693662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32798585999981594,0.45754937499934967,0.10364075249990634,0.11082401249979078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
