generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final,y,z,g,h,sia_sid,sia_sjd
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.26276781750001527,0.22286422125000172,0.23377947625002357,0.28058848500004824,0.9804796137760252,0.9153683525717171,0.8988437358374407,0.8979082398794143,0.28058848500004824,0.2804164081696457
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.23380982124995772,0.24869410499996053,0.27155091124991115,0.24594516250004614,0.9804854442889502,0.9168230370584455,0.899916623017202,0.8991589419343835,0.24594516250004614,0.2459113368282372
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.5,0.5,1.0,0.25458429999997473,0.2034674550000256,0.2771357437498685,0.2648125012505784,0.9794475860199477,0.91489842770082,0.8973068830815532,0.8964631338613246,0.2648125012505784,0.2653663132914249
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.75,0.75,1.0,0.2821900100000738,0.3093405074998177,0.17716767999975297,0.23130180249976273,0.979813443712369,0.9104137983400662,0.8937105782089241,0.8925302712962047,0.23130180249976273,0.23111704518181836
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,1.0,1.0,1.0,0.22760100374984552,0.27205155250025703,0.2603217937500467,0.24002565000005602,0.7377148005253122,-0.025641025637742818,0.2266329522185781,-0.025387360647951527,0.24002565000005602,0.25896500840790654
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.27809943624993533,0.2556318349999503,0.21621906125003654,0.2500496674999159,0.9808337077502506,0.9187222643664286,0.9032273473759491,0.9019924267758107,0.2500496674999159,0.2500567707915322
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.21623903750002352,0.3014792524997496,0.22884981000003343,0.2534319000000647,0.9796635574301121,0.9171204510327619,0.8999648630810442,0.8989292876833683,0.2534319000000647,0.25348565847443155
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.5,0.5,1.0,0.28308342874998216,0.21477724750013338,0.23397309249968404,0.26816623125007355,0.980118143647699,0.9174709294943578,0.9013235362215316,0.9000336546158219,0.26816623125007355,0.267412526950164
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.75,0.75,1.0,0.21315741499999952,0.23793209749992117,0.28330720624994277,0.26560328125007066,0.9811196192246098,0.9158910738541928,0.8998585671838191,0.8989817253889825,0.26560328125007066,0.2658393475596376
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,1.0,1.0,1.0,0.23970608249986566,0.2508455475001713,0.2655873525003232,0.24386101749980002,0.7172044589906783,-0.025641025637742818,0.2473709636831364,-0.025397903039965832,0.24386101749980002,0.26634686408617064
