generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean,DC_mean,CD_mean,CC_mean,DD_var,DC_var,CD_var,CC_var,set_1_mean,set_1_var,opinion_-1_mean,opinion_0_mean,opinion_1_mean,opinion_-1_var,opinion_0_var,opinion_1_var,total_means_mean,total_means_var,total_vars_mean,total_vars_var,total_cooperation_mean,total_cooperation_var,party_cooperation_mean,enemy_cooperation_var,cityblock_ind_mean,cityblock_ind_var,cityblock_party_mean,cityblock_party_var,cityblock_enemy_mean,cityblock_enemy_var,cityblock_ind-party_mean,hamming_ind_mean,hamming_ind_var,hamming_party_mean,hamming_party_var,hamming_enemy_mean,hamming_enemy_var,hamming_ind-party_mean,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,0.0,0.0,1.0,0.24738391820089345,0.2386831534064915,0.25854996758055737,0.25538296081205775,0.17925609865036238,0.17463672369828612,0.18467104975169907,0.18276901220350825,40.0,0.0,0.5031562789913178,0.0,0.49684372100868224,0.24083856814543095,0.0,0.24083856814543095,-0.006312557982635658,0.9633542725817242,0.037544546204790176,0.02498233038309868,0.5136284128468546,0.23415051860065608,0.25023032562822983,0.26339808721862473,0.037544546204790176,0.024982330383098685,0.03754739118888763,0.0250222154895562,0.037541843469897584,0.025007069499471152,-2.84498409745558e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23793490125020522,0.2527458999999024,0.25552400250013557,0.2537951962499866
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,1.0,1.0,1.0,0.2249929680559462,0.23933299920372225,0.28321025232165264,0.2524637804186789,0.09348267623527398,0.08976504991407971,0.09688816487806991,0.08959566707737798,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.5131728495174628,0.06186175644058499,0.26096938703303985,0.252203462484423,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23177676500016503,0.23438037124998543,0.2842898512499456,0.24955301249990602
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,0.0,0.0,1.0,0.23011727749348462,0.27294516261415763,0.2320539759970013,0.2648835838953565,0.16979965992793322,0.19070352615002759,0.17088460117681376,0.18715269811951202,40.0,0.0,0.5065099010272277,0.0,0.4934900989727722,0.2407022808043169,0.0,0.24070228080431683,-0.013019802054455446,0.9628091232172676,0.03797068207855185,0.025380843504442342,0.49783743185091184,0.2343156730894715,0.24253604977363832,0.2553013820772736,0.03797068207855185,0.025380843504442342,0.03796922742276222,0.025418815345028125,0.037972064001551994,0.025408475392024395,1.4546557896314659e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22538132749982345,0.2633933187500781,0.24033754000008636,0.27088781375013743
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,1.0,1.0,1.0,0.2542366983757389,0.24159989630000575,0.23891045200497488,0.26525295331928034,0.08602084597615357,0.09028511953863144,0.08731977500871173,0.0897513438257258,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.505542621059598,0.05902158980564951,0.24561808279329744,0.2599245382663005,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25693856500021267,0.25167787499987104,0.23079640874983062,0.2605871512502191
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,0.0,0.0,1.0,0.267454636530298,0.2324813634732576,0.22653669435907256,0.2735273056373719,0.18849645832028047,0.17110456843358257,0.16813564718142673,0.19114747478230487,40.0,0.0,0.5418130129548325,0.0,0.4581869870451674,0.2387679488991207,0.0,0.23876794889912076,-0.08362602590966521,0.955071795596483,0.03890763615755298,0.025938043587966118,0.5014179639881758,0.23454391815077658,0.2442800579744698,0.257137906013706,0.03890763615755299,0.02593804358796612,0.03891187239963282,0.025977075051143505,0.03890361172757713,0.02596677178268931,-4.2362420798425505e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633233812499692,0.23863638000002466,0.23199638374990927,0.2660438549997923
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,1.0,1.0,1.0,0.24185496156361325,0.2507324999593056,0.2747297277927929,0.23268281068428828,0.09058469258129527,0.08547969142989092,0.09542172806404105,0.09088267816671017,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.4951062813260043,0.0573029004102118,0.24720099381646907,0.24790528750953525,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25012999874991526,0.24694314124986566,0.2562030375000918,0.2467238225003337
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,0.0,0.0,1.0,0.2544546886414062,0.2519643623908688,0.23320630371076093,0.26037464525696413,0.18233661408133894,0.181463606592683,0.17216243890205435,0.18576709363953475,40.0,0.0,0.45801431622142685,0.0,0.5419856837785733,0.23858542837082355,0.0,0.2385854283708235,0.08397136755714625,0.9543417134832942,0.03959707586284052,0.02672982207530256,0.4939120936430603,0.23495777264921636,0.24062371896819798,0.2532883746748623,0.03959707586284052,0.026729822075302563,0.039597949846897525,0.026770432456250205,0.039596245577986355,0.026757211737913202,-8.739840570080521e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25049821749985757,0.2527529150003018,0.2276413675001555,0.26910750000010936
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,1.0,1.0,1.0,0.26589693245017043,0.23780509651082796,0.27392278617095633,0.2223751848680453,0.08770624321907958,0.09145762963312781,0.0887501765547465,0.07405236128264031,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.47777607819335177,0.05369713362621396,0.2417862045517636,0.2359898736415882,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2604380274999327,0.25152127749988573,0.26578293375019446,0.22225776125004246
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,0.0,0.0,1.0,0.2532253012097055,0.24837818342343423,0.2945204475266418,0.20387606784021844,0.18203295524402877,0.17984192734973475,0.20028118853080137,0.15528228647920775,40.0,0.0,0.505188484433973,0.0,0.4948115155660269,0.24091503348194943,0.0,0.24091503348194948,-0.010376968867946193,0.9636601339277979,0.03716126987280694,0.02459947150107953,0.49798446749089137,0.2344587810454105,0.24260996764702464,0.25537449984386673,0.03716126987280694,0.02459947150107953,0.0371512251290255,0.02462230727346585,0.037170812379399315,0.024640931596962755,1.0044743781440176e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25084524874999464,0.24359486499983304,0.2972548575003359,0.20830502874973364
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,1.0,1.0,1.0,0.24585694189683657,0.23974489640306132,0.23753008263721762,0.2768680790628845,0.09202844069360018,0.0868448459346512,0.08446080618704878,0.0987858501068098,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.5155339508107919,0.06596700439922237,0.2506042190903639,0.26492973172042794,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2289905549998779,0.23913105250006425,0.2317910862502203,0.3000873062499324
