generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final,y,z,g,h,sia_sid,sia_sjd
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.0,0.0,1.0,0.2385222012497723,0.29093806874998696,0.19119356124964781,0.2793461687498747,0.9803303585839674,0.1489328665477664,0.14849820423949298,0.14632583589178572,0.2793461687498747,0.27918353457224954
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.25,0.25,1.0,0.23227651249974082,0.18159733874981696,0.29161354625009533,0.29451260249995154,0.9811280460838743,0.14801288911206886,0.14757902097033782,0.14546905750465688,0.29451260249995154,0.2939372707309379
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.5,0.5,1.0,0.2092424949999228,0.24368403000005567,0.3096242649995793,0.23744921000019029,0.9792480881995017,0.1450892578289186,0.14462932436682696,0.1423706258942445,0.23744921000019029,0.23819611091364115
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.75,0.75,1.0,0.2774423887499771,0.2789748937502367,0.23394653375011337,0.20963618374984,0.9807874238403251,0.13914694334013483,0.13887674116048065,0.13669650689154064,0.20963618374984,0.2099612060967099
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,1.0,1.0,1.0,0.27177341625020696,0.25505827875003184,0.23514503999977418,0.23802326500011092,0.745469874230486,-0.025641025637742818,0.219720015619653,-0.025408628168217054,0.23802326500011092,0.2332298812747727
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.0,0.0,1.0,0.2459669499998174,0.28630165125015655,0.28930017875023495,0.17843121999987738,0.9808721445450956,0.1492878282148422,0.14882486840662681,0.14670947433362286,0.17843121999987738,0.17878967536544327
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.25,0.25,1.0,0.22533195374993453,0.2602811350000701,0.25300306374982956,0.2613838475000825,0.9804056651858587,0.14877735680446294,0.14832883007308179,0.14616946625644472,0.2613838475000825,0.26125702292577363
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.5,0.5,1.0,0.2693369874998537,0.27200104125012026,0.19297989874982577,0.26568207250013576,0.9804762527503151,0.14801659680457382,0.14770062520144248,0.14545266580445754,0.26568207250013576,0.2652160407918414
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,0.75,0.75,1.0,0.20624711999996914,0.253001593749727,0.27758511625026255,0.2631661699997172,0.9805306369820732,0.13910538910951875,0.13883291917334056,0.13666047679044005,0.2631661699997172,0.2635741419498419
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.125,1.0,1.0,1.0,0.2915109024997292,0.2391587675000654,0.2586775512500261,0.21065277874996685,0.7506479501041257,-0.025641025637742818,0.21365736050460926,-0.025372558465107675,0.21065277874996685,0.23032766255573714
