generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final,y,z,g,h,sia_sid,sia_sjd
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.23381417624997153,0.2538518587499735,0.2847559337499916,0.22757803124998244,0.9799105275584252,0.9150454689828054,0.898407124877475,0.8972385797796258,0.22757803124998244,0.22814879762084955
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.20040815124990038,0.19062390749976585,0.31364270249976006,0.29532523875019623,0.9808920862127638,0.918208993340844,0.902017943145518,0.9011285374336779,0.29532523875019623,0.2955164209744124
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.5,0.5,1.0,0.25165982374989215,0.2487210062499595,0.22466141125014727,0.2749577587498764,0.9797574839687383,0.9175094771862408,0.8997493203886116,0.8990081938637691,0.2749577587498764,0.2742443607918848
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.75,0.75,1.0,0.24304944375016446,0.2854227099998857,0.2708428650002044,0.20068498124977566,0.9803410576223427,0.918440078853417,0.9017871912213683,0.9008646945718582,0.20068498124977566,0.2010083329259599
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,1.0,1.0,1.0,0.3147773199997704,0.23711400374999522,0.22823398374975096,0.21987469250004968,0.732702177518298,-0.025641025637742818,0.23122064707058215,-0.025371484062256346,0.21987469250004968,0.21716730730523132
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.26690999499988677,0.21705716249993928,0.25884249250032454,0.25719034999988244,0.981007216789258,0.917647368854219,0.9016507594920673,0.9006597313374223,0.25719034999988244,0.25699429554778047
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.29223301749990427,0.2407528987498674,0.19343592874984575,0.2735781549999639,0.9812502082636317,0.914157004366423,0.8982844226326108,0.8973972102510505,0.2735781549999639,0.27280166396233413
