generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final,y,z,g,h,sia_sid,sia_sjd
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.0,0.0,1.0,0.281373066250083,0.22429009000002947,0.24720425750009553,0.2471325862498364,0.9816788878790698,0.9628292571827678,0.9455542430119864,0.9452223488489563,0.2471325862498364,0.24699113426739597
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.25,0.25,1.0,0.27593979124985935,0.24723077625036524,0.24148989750011052,0.2353395349996718,0.980659822558386,0.958919660900913,0.9407295452555642,0.940432675464836,0.2353395349996718,0.23448328579171002
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.5,0.5,1.0,0.2654300137501502,0.28355774250022014,0.23392060499985576,0.21709163874978687,0.9792793671098562,0.9619202910280888,0.9425934923703148,0.9421500564358037,0.21709163874978687,0.21703875469370582
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.75,0.75,1.0,0.29061408875014605,0.2256446662498424,0.1932707599997222,0.29047048500012473,0.981633967815241,0.9606646765417152,0.9435760142292829,0.9431480436827612,0.29047048500012473,0.28971087390137595
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,1.0,1.0,1.0,0.2811371262499849,0.24258018750010846,0.26247146999986615,0.21381121624986651,0.7410416525039283,-0.025641025637742818,0.22373662260492472,-0.025396521572395893,0.21381121624986651,0.22318754522709502
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.0,0.0,1.0,0.24270600625007915,0.25218664500001525,0.19301422999994441,0.31209311875011536,0.9804215672382014,0.9622896371823451,0.9441534451911431,0.9437008705994412,0.31209311875011536,0.31155171865726083
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.25,0.25,1.0,0.2732365100001987,0.2268375349998656,0.3096460062499806,0.19027994874985973,0.9796369603781967,0.9605501500032645,0.9418807507674432,0.9412776195159205,0.19027994874985973,0.19051513158445674
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.5,0.5,1.0,0.2620977874999849,0.23995646125046005,0.24057592500018682,0.25736982624986593,0.9796450421096915,0.9633106269263517,0.9442938512168882,0.9438603156568757,0.25736982624986593,0.25673777530423153
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.75,0.75,1.0,0.27095289375013226,0.23217304750000323,0.2297157600000172,0.2671582987499635,0.9788230501874158,0.959494144361563,0.939680754678275,0.9392738568274247,0.2671582987499635,0.26626054438918906
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,1.0,1.0,1.0,0.23384519125004313,0.27360201499992914,0.2548418312499941,0.23771096249968315,0.7428648389216597,-0.025641025637742818,0.22155993567829127,-0.025385381815305644,0.23771096249968315,0.22993793821682562
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.0,0.0,1.0,0.2376655987500351,0.23203310125009785,0.25166461874972695,0.2786366812500437,0.9799867048666768,0.9608287665408032,0.9426120566649463,0.9419664631530196,0.2786366812500437,0.2787216612186767
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.25,0.25,1.0,0.22778259374998627,0.27304864500008535,0.2551426100000024,0.24402615125002772,0.9795107662126308,0.9595101850033736,0.9405102505759155,0.9400116443145856,0.24402615125002772,0.24370325268226103
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.5,0.5,1.0,0.2702924574999649,0.21598129499985297,0.22284963875002428,0.290876608749695,0.9789091662762858,0.9610549430805679,0.941937799614613,0.941242640987862,0.290876608749695,0.2898262551210695
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.75,0.75,1.0,0.24468923874973444,0.28678020874995663,0.19746031624983634,0.27107023625000937,0.98083395832745,0.9598580516710061,0.9420513253842734,0.9416483349661209,0.27107023625000937,0.2706752656695132
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,1.0,1.0,1.0,0.2947916662502396,0.2463212774999131,0.2684953974998172,0.190391658749925,0.7808815679945846,-0.025641025637742818,0.18367136634019002,-0.025373315539977508,0.190391658749925,0.1973644717504477
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.0,0.0,1.0,0.30162335625004477,0.2189007762499189,0.19842136624984294,0.28105450125012316,0.9800467001230031,0.960582625131343,0.9423387524348246,0.9417498333729319,0.28105450125012316,0.27999726121799096
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.25,0.25,1.0,0.26843563374984547,0.17579753249973495,0.22836868750001932,0.3273981462500196,0.980659287622132,0.9610244371828492,0.9432063241649946,0.9427185111185793,0.3273981462500196,0.32655414152332407
