generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean,DC_mean,CD_mean,CC_mean,DD_var,DC_var,CD_var,CC_var,set_1_mean,set_2_mean,set_3_mean,set_1_var,set_2_var,set_3_var,opinion_-13_mean,opinion_-12_mean,opinion_-11_mean,opinion_-10_mean,opinion_-9_mean,opinion_-8_mean,opinion_-7_mean,opinion_-6_mean,opinion_-5_mean,opinion_-4_mean,opinion_-3_mean,opinion_-2_mean,opinion_-1_mean,opinion_0_mean,opinion_1_mean,opinion_2_mean,opinion_3_mean,opinion_4_mean,opinion_5_mean,opinion_6_mean,opinion_7_mean,opinion_8_mean,opinion_9_mean,opinion_10_mean,opinion_11_mean,opinion_12_mean,opinion_13_mean,opinion_-13_var,opinion_-12_var,opinion_-11_var,opinion_-10_var,opinion_-9_var,opinion_-8_var,opinion_-7_var,opinion_-6_var,opinion_-5_var,opinion_-4_var,opinion_-3_var,opinion_-2_var,opinion_-1_var,opinion_0_var,opinion_1_var,opinion_2_var,opinion_3_var,opinion_4_var,opinion_5_var,opinion_6_var,opinion_7_var,opinion_8_var,opinion_9_var,opinion_10_var,opinion_11_var,opinion_12_var,opinion_13_var,total_means_mean,total_means_var,total_vars_mean,total_vars_var,total_cooperation_mean,total_cooperation_var,party_cooperation_mean,enemy_cooperation_var,cityblock_ind_mean,cityblock_ind_var,cityblock_party_mean,cityblock_party_var,cityblock_enemy_mean,cityblock_enemy_var,cityblock_ind-party_mean,hamming_ind_mean,hamming_ind_var,hamming_party_mean,hamming_party_var,hamming_enemy_mean,hamming_enemy_var,hamming_ind-party_mean,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.005,0.0,0.0,1.0,0.429906062227441,0.255740052458886,0.18349933563892581,0.13085454967474724,0.2369494964895833,0.1836613608237165,0.14378350941468362,0.107873778829535,40.0,40.0,40.0,0.0,0.0,0.0,0.1148262852874286,0.0,0.1157101921827671,0.0,0.0,0.0,0.11096142577992078,0.0,0.14356899896838896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12550205274988593,0.0,0.13227266904040727,0.0,0.0,0.0,0.13757201596822133,0.0,0.11958636002298001,0.08363499972458585,0.0,0.08463148460481328,0.0,0.0,0.0,0.08020556925625169,0.0,0.10203110357760044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909726085680223,0.0,0.09542807383764582,0.0,0.0,0.0,0.09900072947515838,0.0,0.087116731563071,0.07552023747109793,2.3701148791099027,0.5122903679781704,1.1939791357164649,0.3313790780881519,0.184634419554653,0.1614470773555043,0.1699320007326476,0.5312718592313355,0.5589388448750249,0.5313250035228798,0.5601039020560716,0.5312213721543683,0.5595900584277556,-5.314429154446278e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42526371499948074,0.2601112112501852,0.17915953999971787,0.13546553374997086
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.005,0.25,0.25,1.0,0.378054201219211,0.2900805991621889,0.16825046148608547,0.16361473813251456,0.22670269438911664,0.1981943350301636,0.13371057379676277,0.13070754486750744,40.0,40.0,40.0,0.0,0.0,0.0,0.23017321221259932,0.0,0.09793883205895378,0.0,0.0,0.0,0.07868396090644661,0.0,0.09613664743685292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10233034292609205,0.0,0.09304264621985299,0.0,0.0,0.0,0.09378364617868633,0.0,0.20791071206051598,0.14768137311697221,0.0,0.07378965377398278,0.0,0.0,0.0,0.05923538072295249,0.0,0.07264539714503251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07679718884182292,0.0,0.06931428956596651,0.0,0.0,0.0,0.07042266572774362,0.0,0.1360171000409412,-0.06277769651235018,3.729632895323879,0.7908694019317569,2.513875965506888,0.3533041414474907,0.1897213425284657,0.17208189906999896,0.1812222423774917,0.5278658393350887,0.5849058725381078,0.5256415181661145,0.5810566179620567,0.5299789444456142,0.5910378694788859,0.0022243211689742127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37087885124937786,0.2744298425003496,0.1743493424998553,0.18034196374956962
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.005,0.5,0.5,1.0,0.41983354612035856,0.3039547442247364,0.14553030580387188,0.1306814038510331,0.23610278077365995,0.20440117645558134,0.11905468162434987,0.10789806959987713,40.0,40.0,40.0,0.0,0.0,0.0,0.308787341178481,0.0,0.05864534257525875,0.0,0.0,0.0,0.06896682950184281,0.0,0.06619739493347805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06057060635718854,0.0,0.058354838424731194,0.0,0.0,0.0,0.06198630905631616,0.0,0.31649133797270346,0.17489744158905646,0.0,0.045338112526770745,0.0,0.0,0.0,0.05353571803921798,0.0,0.05112709358418251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04683934612920037,0.0,0.04487840215712978,0.0,0.0,0.0,0.048820133144169164,0.0,0.1778805565900943,0.02146775436290254,4.903120391608121,1.126818922584134,4.400870050097249,0.30196290498354234,0.17256362380673165,0.14694159980191493,0.15502130518162738,0.5552169677301114,0.6833504289983459,0.5480704619493018,0.6670341667753633,0.5620061482218807,0.7038385973968659,0.007146505780809661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42732602124896574,0.2959773624998933,0.14459537749965168,0.13210123874952814
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.005,0.5,0.5,1.0,0.3754557263635707,0.26409677838351225,0.19660362241090987,0.16384387284200708,0.22621075582041447,0.1869761503767773,0.1508837141325203,0.13094635998658696,40.0,40.0,40.0,0.0,0.0,0.0,0.327834217898099,0.0,0.05886666339629648,0.0,0.0,0.0,0.06848103230660932,0.0,0.06653006297055206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06654129491437251,0.0,0.04831500842694397,0.0,0.0,0.0,0.058305031483053806,0.0,0.3051266886040728,0.18359600071540427,0.0,0.045703122067515804,0.0,0.0,0.0,0.05350802142590715,0.0,0.052146134919676075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05191066412374384,0.0,0.03719575399768544,0.0,0.0,0.0,0.046270596621844746,0.0,0.17618011310416337,-0.08886147561880689,5.031618837851051,1.0504331608733715,3.987197990052359,0.3768345889887716,0.19825962956321988,0.1834769785176608,0.19335761047111089,0.5181273724971973,0.6324152095950788,0.5114854537478841,0.6171891013839654,0.5244371953090446,0.6514206069411399,0.00664191874931311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37370048249952015,0.2611300699999082,0.1964107174997861,0.16875872999963645
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.005,0.75,0.75,1.0,0.39878250840097174,0.3182144559325302,0.1767638096242328,0.10623922604226523,0.23177944965856848,0.2087033711113727,0.13930112046849213,0.08921827959095306,40.0,40.0,40.0,0.0,0.0,0.0,0.4011167402157366,0.0,0.024216970876834953,0.0,0.0,0.0,0.03724617015299055,0.0,0.029168852546174857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02661870129896104,0.0,0.032615739854681115,0.0,0.0,0.0,0.03362159952102225,0.0,0.41539522553359853,0.19666537653705457,0.0,0.019246493497302657,0.0,0.0,0.0,0.029454257940196845,0.0,0.023494066917482733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02110526727123695,0.0,0.026345101718521398,0.0,0.0,0.0,0.02696949746201399,0.0,0.19942757858010227,0.050159805546677476,6.170812647239963,1.3936076056257882,6.19915620197193,0.31078877835361485,0.17366970494883477,0.1509084684443064,0.15988030990930852,0.5535576181071978,0.781183193033557,0.5330000519678334,0.7239580038472624,0.5730873059395942,0.8517592408248392,0.020557566139364488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4023950012493835,0.31524853000003866,0.1787538724997086,0.10360259624987211
2.0e7,40.0,3.0,3.0,2.0,1.0,0.2,0.001,0.001,0.005,1.0,1.0,1.0,0.3435474475806974,0.22623258048707884,0.28182596212077987,0.1483940098114439,0.10443372338440753,0.0947389347035918,0.10543032766214824,0.06096358985787098,40.0,40.0,40.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23076923076923,0.0,0.40171054684229157,0.05097372079014936,0.20959431891142677,0.19211622793086477,3.076923076923078,7.888609490466176e-31,0.0,0.0,6.0,0.0,3.076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3381756049996643,0.217864659999836,0.27969020500025676,0.16426952999976113
