generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final,y,z,g,h,sia_sid,sia_sjd
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.0,0.0,1.0,0.30219651624996513,0.21601714374981396,0.23440918249980244,0.2473771575000116,0.9812017981997259,0.9596780135923343,0.9421743455112249,0.9418057399750416,0.2473771575000116,0.24672691335244476
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.25,0.25,1.0,0.2976769749999722,0.2409057562501493,0.209220071250002,0.25219719749994807,0.9806729378795946,0.9619740035935617,0.9444629149351668,0.9438224636093328,0.25219719749994807,0.2518296658526312
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.5,0.5,1.0,0.25347064249999973,0.26391037624991,0.2404944650000518,0.2421245162501561,0.9791993709559513,0.9648010591048101,0.945371732113556,0.9449282287026843,0.2421245162501561,0.24239425487736826
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.75,0.75,1.0,0.3266078162500691,0.19007251249974882,0.22733699999986096,0.2559826712502318,0.9802381800582148,0.9584375361572387,0.9402618768574916,0.9397371260207258,0.2559826712502318,0.2555245296326073
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.0,0.0,1.0,0.24296811500005275,0.25777504124983547,0.2379987012498157,0.261258142500126,0.9810766660836643,0.9613342565413346,0.9440189714724191,0.9434669660372317,0.261258142500126,0.26137199688903473
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.25,0.25,1.0,0.25322222749998263,0.20820657749981775,0.2951504600002525,0.24342073500025654,0.9810857410201976,0.9605000351317451,0.9431671675635325,0.942623455434672,0.24342073500025654,0.24340440390137252
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.001,0.5,0.5,1.0,0.22655275875000608,0.27270701625014493,0.29594181874970327,0.20479840624983003,0.9800504155073277,0.9626760155160653,0.9447161988445644,0.9440379532742829,0.20479840624983003,0.20548625396256248
