generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean,DC_mean,CD_mean,CC_mean,DD_var,DC_var,CD_var,CC_var,set_1_mean,set_1_var,opinion_-1_mean,opinion_0_mean,opinion_1_mean,opinion_-1_var,opinion_0_var,opinion_1_var,total_means_mean,total_means_var,total_vars_mean,total_vars_var,total_cooperation_mean,total_cooperation_var,party_cooperation_mean,enemy_cooperation_var,cityblock_ind_mean,cityblock_ind_var,cityblock_party_mean,cityblock_party_var,cityblock_enemy_mean,cityblock_enemy_var,cityblock_ind-party_mean,hamming_ind_mean,hamming_ind_var,hamming_party_mean,hamming_party_var,hamming_enemy_mean,hamming_enemy_var,hamming_ind-party_mean,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,0.0,0.0,1.0,0.27410160282768875,0.24857253480152586,0.2566170121323882,0.2207088502383972,0.1916995873269204,0.17950928564160504,0.1836895480299518,0.16519933012992272,40.0,0.0,0.4918915115615827,0.0,0.5081084884384174,0.24114665130048027,0.0,0.2411466513004802,0.01621697687683461,0.9645866052019211,0.036051751843278745,0.023699798423420026,0.47694904020511036,0.2339556717108749,0.23235884802422357,0.2445901921808867,0.036051751843278745,0.023699798423420026,0.036056316125526296,0.023737661102648338,0.03604741577514356,0.02372162672152192,-4.564282247553029e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696214612500052,0.24861529499989837,0.25815859625013393,0.22360464749976117
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,1.0,1.0,1.0,0.2338946231169654,0.25848423702865353,0.21588889078395054,0.2917322490704306,0.08506742182104522,0.10024120594720926,0.08037310994118586,0.10798654842271353,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.5294649192676185,0.06368835479072976,0.24730262012848694,0.2821622991391315,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22971693624990316,0.25985767249995384,0.21251153500006315,0.29791385624995825
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,0.0,0.0,1.0,0.1833999717555571,0.24863125285381926,0.25215885682450795,0.3158099185661156,0.14355684401225252,0.1797990914617013,0.18172640833000792,0.20812397104437974,40.0,0.0,0.49711791404900474,0.0,0.5028820859509953,0.2401285756634428,0.0,0.2401285756634428,0.005764171901990455,0.9605143026537719,0.04046412823632336,0.02744189200996645,0.5675326157282449,0.2304254270951395,0.2764887322178625,0.29104388351038246,0.04046412823632336,0.027441892009966454,0.04047758430095292,0.02749676120001875,0.04045134497492528,0.027458856193257844,-1.3456064629558542e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895062137497262,0.24862006874998505,0.24756508499976076,0.31430863249986957
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,1.0,1.0,1.0,0.25286337484092364,0.242358336535648,0.23856304785760843,0.2662152407658199,0.09598583441739822,0.09648414018458673,0.08601831952120356,0.10124667234118792,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.5067245627318262,0.06779634187369561,0.24591761425813827,0.26080694847368796,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469090074997263,0.24881396125004565,0.2463045987501841,0.2579724325000257
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,0.0,0.0,1.0,0.24289890317228316,0.23645137714159017,0.29790003483888694,0.22274968484723975,0.17706184310159753,0.17426545650983136,0.20221056962524386,0.16653950813004298,40.0,0.0,0.5414317338093482,0.0,0.4585682661906519,0.23915138710207415,0.0,0.23915138710207415,-0.08286346761869627,0.9566055484082966,0.0374647697134957,0.02480868337618042,0.5201434044364776,0.23428345504834674,0.25340462598606783,0.2667387784504097,0.0374647697134957,0.02480868337618042,0.03745567803608806,0.02483114657398388,0.037473406807032955,0.02484932421537149,9.091677407637688e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236841836249926,0.23765450624975465,0.29503336875015806,0.23047028875003425
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,1.0,1.0,1.0,0.23622801465399917,0.24745577930801227,0.24326966842946288,0.27304653760852565,0.07979241365909245,0.09809206593376642,0.0900976271136008,0.09736369665808423,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.518462928853199,0.05739037560632984,0.25153867801280855,0.26692425084039056,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2468713112498865,0.23666378874983396,0.24248165750019862,0.27398324250017936
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,0.0,0.0,1.0,0.24780271123318276,0.2562664190963101,0.21362171313212705,0.2823091565383802,0.17932587296347366,0.18305572442008344,0.1608670226015932,0.19569550535967392,40.0,0.0,0.4974095459772474,0.0,0.5025904540227526,0.23998417854063875,0.0,0.23998417854063875,0.005180908045505114,0.9599367141625552,0.0410630742144446,0.027585295300852877,0.4960560277832121,0.2344159068898536,0.24167125544846307,0.2543847723347491,0.0410630742144446,0.027585295300852877,0.04106852725057889,0.02762859598653968,0.04105789383011701,0.027614968643915355,-5.453036134300124e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2401097399998746,0.2632777437500665,0.21504115249983607,0.2815713637499457
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,1.0,1.0,1.0,0.20422129976548334,0.294018887832284,0.27302827510954025,0.22873153729269238,0.0827548740995222,0.10716419452441645,0.09933935487018482,0.08883049684393746,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.5125242427158896,0.057869921595116544,0.24444710162615824,0.26807714108973146,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1996535449998939,0.30016786499989906,0.2662013300000447,0.23397725999993352
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,0.0,0.0,1.0,0.261974418779199,0.2735016750832403,0.22373688201461764,0.2407870241229431,0.18611273134248993,0.19093469016120798,0.16698433741481084,0.17588152916105107,40.0,0.0,0.5158522810637622,0.0,0.48414771893623787,0.24003157638639241,0.0,0.24003157638639241,-0.03170456212752432,0.9601263055455694,0.03986519849751746,0.02686304999772625,0.46631821572448656,0.23375856623449734,0.2271813998431986,0.23913681588128793,0.03986519849751746,0.02686304999772625,0.0398606893059851,0.02689411680176306,0.03986948222947321,0.026901922031777294,4.509191532365691e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837490025002485,0.2725372299998279,0.20444401749998492,0.23926975000016001
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0001,0.001,0.001,1.0,1.0,1.0,0.21156681741295458,0.2431702920460949,0.2674675504184694,0.2777953401224811,0.07618155369278033,0.10627800189222854,0.08837101143626074,0.09662962374677664,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.5328027580422969,0.052257135609178856,0.2656408953917452,0.26716186265055175,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2256194712499197,0.248213706250135,0.2648886937499059,0.2612781287499073
