generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean,DC_mean,CD_mean,CC_mean,DD_var,DC_var,CD_var,CC_var,set_1_mean,set_1_var,opinion_-1_mean,opinion_0_mean,opinion_1_mean,opinion_-1_var,opinion_0_var,opinion_1_var,total_means_mean,total_means_var,total_vars_mean,total_vars_var,total_cooperation_mean,total_cooperation_var,party_cooperation_mean,enemy_cooperation_var,cityblock_ind_mean,cityblock_ind_var,cityblock_party_mean,cityblock_party_var,cityblock_enemy_mean,cityblock_enemy_var,cityblock_ind-party_mean,hamming_ind_mean,hamming_ind_var,hamming_party_mean,hamming_party_var,hamming_enemy_mean,hamming_enemy_var,hamming_ind-party_mean,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.25328545398414143,0.33834218259210097,0.17169161962824336,0.23668074379551424,0.18257905770124067,0.21645384747323382,0.13616129545204098,0.17369589646680356,40.0,0.0,0.48794456039196893,0.0,0.5120554396080311,0.24049159661083855,0.0,0.2404915966108385,0.02411087921606225,0.961966386443354,0.03841264872066482,0.02568589212436685,0.41266901500129405,0.22730932446679747,0.20104302693635606,0.21162598806493793,0.03841264872066482,0.02568589212436685,0.03841966248545735,0.02573004914317368,0.03840598564411191,0.025707615506980953,-7.013764792532304e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24869751625020833,0.3387751074993611,0.16517215624968729,0.24735521999999383
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.27716130960214946,0.26208304793983067,0.22669699018350056,0.2340586522745193,0.19340284940026636,0.18671121338187266,0.1687279689394349,0.17258240671718833,40.0,0.0,0.5535407456366253,0.0,0.4464592543633748,0.23778714870991802,0.0,0.23778714870991802,-0.10708149127325049,0.9511485948396721,0.038343602285754286,0.025712554613228758,0.46257108160217636,0.2338152441385045,0.22535313851314479,0.23721794308903163,0.038343602285754286,0.025712554613228758,0.03818569349260767,0.025533471489559853,0.03849361563924358,0.025969001828253825,0.00015790879314661783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2869439437497176,0.2568292012499585,0.21743413875002116,0.23879271625011972
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.29683998767555625,0.270991496056028,0.23856284091317545,0.19360567535524023,0.20128435303683237,0.19040078658273846,0.17451605718336663,0.14955574955451034,40.0,0.0,0.42230569042746163,0.0,0.5776943095725383,0.23390932045246857,0.0,0.23390932045246846,0.1553886191450767,0.9356372818098738,0.04124835611298307,0.027699785505007346,0.4351593529968451,0.23049539034804106,0.2119805939569186,0.22317875903992646,0.04124835611298307,0.027699785505007346,0.04074463984167206,0.027056371264876436,0.041726886570728525,0.028463247195939494,0.0005037162713110098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31197564874973044,0.280101315000117,0.21772120749984825,0.19020182874980052
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.35038117636771243,0.24514862110285443,0.21943002947610948,0.1850401730533237,0.21901042744762422,0.17738670436454435,0.16452430358636164,0.14390565537084793,40.0,0.0,0.47282265984318556,0.0,0.5271773401568145,0.23876185019652266,0.0,0.23876185019652255,0.05435468031362887,0.9550474007860902,0.04307509846163983,0.029073205497963786,0.40677817636844893,0.22589963904881954,0.19812492083066682,0.20865325553778208,0.04307509846163983,0.029073205497963786,0.04149308892289857,0.026969392174048683,0.04457800752344403,0.03156153440150651,0.0015820095387412607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33151982624973286,0.2606359187499662,0.21737247374988744,0.1904717812495612
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.25225681793017674,0.25812391065978274,0.2291721872682118,0.26044708414182866,0.10477346854338043,0.0985839089469253,0.09005978885937634,0.08731072158659234,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.5044663225795063,0.06468212826408173,0.2385324790915005,0.2659338434880058,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26468085374993366,0.2504760225001089,0.23373142125003096,0.25111170249986914
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.2826437620753465,0.2433301142594381,0.2435533309137038,0.2304727927515115,0.19524755272447838,0.17768524408006964,0.17715430913593846,0.17109009385033502,40.0,0.0,0.48356124674659745,0.0,0.5164387532534026,0.24023760789729406,0.0,0.24023760789729418,0.032877506506805196,0.9609504315891765,0.03894224755164152,0.02601625597917132,0.4764315166227504,0.23442096944733495,0.23210588585878986,0.24432563076396066,0.03894224755164152,0.02601625597917132,0.03895125602317584,0.026063816404338688,0.03893368950368392,0.02603596113186228,-9.008471534316851e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2843908574997748,0.24278230000009113,0.23800108249993035,0.2348257599999657
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.27889500672805523,0.3124716729182404,0.22426762642957632,0.18436569392412813,0.1936500640259122,0.2071127544840347,0.16747623991364577,0.14408894120300195,40.0,0.0,0.5394486936417393,0.0,0.46055130635826075,0.23918457107378252,0.0,0.23918457107378252,-0.07889738728347849,0.9567382842951296,0.037986637063420446,0.025308205056712947,0.4111286141253334,0.2261559318914046,0.20028595447129316,0.21084265965404025,0.03798663706342046,0.025308205056712947,0.037830520412924305,0.02512907210899853,0.03813494788139179,0.025563830647068294,0.00015611665049614383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2982014725000167,0.29987398749979755,0.2199846249999953,0.18193991499981121
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.2418923448948697,0.28957034919053615,0.2043582969800946,0.26417900893449947,0.17640839217504437,0.1981406265098939,0.15605285239915584,0.18767375427085511,40.0,0.0,0.5214691196406045,0.0,0.4785308803593955,0.23997682128597272,0.0,0.23997682128597272,-0.04293823928120893,0.9599072851438911,0.03922982132483898,0.026232809007243046,0.4698110090845735,0.2342837918929914,0.22887435544715123,0.2409366536374223,0.03922982132483899,0.026232809007243046,0.03872095545117498,0.02557436061737352,0.03971324390481978,0.027015430465381754,0.000508865873663997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2552000875000476,0.2921789800000058,0.19895363999997395,0.2536672925002644
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.2727626473465196,0.24840203897766452,0.2680231198320489,0.210812193843767,0.19121370772504806,0.17963131561765147,0.18901761022375113,0.1604081462494568,40.0,0.0,0.5121062993274277,0.0,0.48789370067257226,0.24123218056400786,0.0,0.24123218056400786,-0.024212598654855647,0.9649287222560314,0.03536931427435433,0.023212598827326812,0.4801497152409702,0.2355640507566791,0.233883107412477,0.24626660782849324,0.03536931427435433,0.023212598827326812,0.034062461265535776,0.02148009383274152,0.036610824632731964,0.02526710003413621,0.001306853008818558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2766892287498779,0.25031508250012796,0.276023165000213,0.19697252375002325
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.2816413565754802,0.27333403481477586,0.24917990560111639,0.1958447030086276,0.09842591387344245,0.09950489223345856,0.10187761265347288,0.0773937151726209,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.4574113144743002,0.054785283116780686,0.21680683353922153,0.2406044809350786,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28501129499998484,0.2671605624997399,0.2454319999999768,0.20239614249979915
