generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean,DC_mean,CD_mean,CC_mean,DD_var,DC_var,CD_var,CC_var,set_1_mean,set_2_mean,set_1_var,set_2_var,opinion_-4_mean,opinion_-3_mean,opinion_-2_mean,opinion_-1_mean,opinion_0_mean,opinion_1_mean,opinion_2_mean,opinion_3_mean,opinion_4_mean,opinion_-4_var,opinion_-3_var,opinion_-2_var,opinion_-1_var,opinion_0_var,opinion_1_var,opinion_2_var,opinion_3_var,opinion_4_var,total_means_mean,total_means_var,total_vars_mean,total_vars_var,total_cooperation_mean,total_cooperation_var,party_cooperation_mean,enemy_cooperation_var,cityblock_ind_mean,cityblock_ind_var,cityblock_party_mean,cityblock_party_var,cityblock_enemy_mean,cityblock_enemy_var,cityblock_ind-party_mean,hamming_ind_mean,hamming_ind_var,hamming_party_mean,hamming_party_var,hamming_enemy_mean,hamming_enemy_var,hamming_ind-party_mean,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final
2.0e7,40.0,2.0,2.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.31546287552984026,0.3056138774658957,0.19833172787045958,0.1805915191338045,0.20811220096012076,0.20448685104471367,0.15221932339572494,0.14202725387037266,40.0,40.0,0.0,0.0,0.2999062916718727,0.0,0.23366617868521225,0.0,0.0,0.0,0.2765026804720733,0.0,0.18992484917084168,0.20177219482985986,0.0,0.17199749182199026,0.0,0.0,0.0,0.19282971702071786,0.0,0.14701489240651927,-0.21996288500206196,1.8301954805613656,0.08281591149598214,0.14397988025557923,0.3834726625456783,0.21978889602677906,0.18681895488114073,0.19665370766453757,0.07977679086710136,0.07980423533044521,0.07975849995493714,0.07988873219179085,0.07979416723365738,0.07992926494953662,1.8290912164225744e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31808063250010576,0.3041551937498406,0.19667435999983024,0.1810898137497106
2.0e7,40.0,2.0,2.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.3515256679707962,0.3203020683165517,0.18976240195764432,0.1384098617550077,0.22019636341350246,0.21023320919361602,0.14763173619855607,0.11379647695188796,40.0,40.0,0.0,0.0,0.3227587542911803,0.0,0.21240270903318284,0.0,0.0,0.0,0.17262424596531967,0.0,0.2922142907103172,0.20933483289378257,0.0,0.1603590482514811,0.0,0.0,0.0,0.13701356172995316,0.0,0.19770866074832225,-0.06108892716172626,2.3485626106875706,0.11035676181778674,0.22304931212840937,0.3335639499159629,0.20561772831686317,0.16249508185568634,0.17106886806027652,0.0872722556928519,0.09117279070768497,0.08688147382822221,0.09046778296265831,0.08764349846425008,0.09216090419464794,0.0003907818646296781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3462255337499057,0.3084576699999068,0.19440014249966603,0.15091665374986382
2.0e7,40.0,2.0,2.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.3205668752462847,0.30971091751606017,0.19246608930743947,0.17725611793021567,0.20960340413993733,0.20625729199936838,0.14887660608930098,0.13952374739687995,40.0,40.0,0.0,0.0,0.3675253351374814,0.0,0.12305168205268432,0.0,0.0,0.0,0.08658578824523398,0.0,0.4228371945646003,0.22313501080570017,0.0,0.1037644140916875,0.0,0.0,0.0,0.07546132068383492,0.0,0.2348739226890554,0.11062371885423783,3.0285828289525485,0.12372292403818513,0.2787372989910846,0.3752435596196598,0.21827161742046383,0.18277683008789694,0.1924667295317629,0.07976589314690907,0.08836986271024683,0.07870156609552702,0.08607845329620262,0.08077700384572202,0.09109323425943464,0.001064327051382041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3127407462501766,0.3198864987496839,0.20133533624964925,0.16603741874977404
2.0e7,40.0,2.0,2.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.368591358689369,0.3188575975634668,0.16436955336835815,0.1481814903788061,0.22397467514760327,0.20827060054298935,0.13111255957035595,0.11936248021007391,40.0,40.0,0.0,0.0,0.42379424312254205,0.0,0.07976613306854817,0.0,0.0,0.0,0.04819951676669352,0.0,0.4482401070422163,0.23425139604610498,0.0,0.07095852133542198,0.0,0.0,0.0,0.04356547659327981,0.0,0.23678112211688288,0.048891727839348455,3.339356180066084,0.1501446205760111,0.371438861773269,0.3182402032957722,0.199584841337515,0.15493341671310082,0.16330678658267136,0.08563067088376615,0.10347103537241958,0.08254287406925553,0.09614199286165344,0.08856407785755123,0.11205378880526405,0.0030877968145106138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36871336249953207,0.3210515812501178,0.16288364874978126,0.1473514074997291
2.0e7,40.0,2.0,2.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.30265151513047134,0.24352895591505797,0.2593106189271879,0.19450891002728277,0.10982884700184455,0.09232446822501324,0.08695337313426563,0.07945145657506976,40.0,40.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102564102564101,7.888609490466176e-31,0.4457263826804431,0.06404952195014132,0.22109156538807548,0.22463481729236764,2.0512820512820507,1.972152372616544e-31,0.0,0.0,4.0,0.0,2.0512820512820507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30667151374990087,0.24912075499998546,0.2604658674999326,0.18374186374974885
2.0e7,40.0,2.0,2.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.37428722920626506,0.2767692915683727,0.19731962376002088,0.15162385546534135,0.22601339949248953,0.19304963530161667,0.15179913089531297,0.12257824850994783,40.0,40.0,0.0,0.0,0.23169780101678886,0.0,0.2418982101723217,0.0,0.0,0.0,0.2184048364775091,0.0,0.30799915233338043,0.17125137129932502,0.0,0.17601296367155264,0.0,0.0,0.0,0.1640016018712507,0.0,0.20525006362783696,0.15260270263318323,2.0566780710775157,0.08084335562266258,0.13842283292914886,0.3522813675726876,0.21226853870149148,0.17162305545826334,0.18065831211442424,0.0784839415087269,0.07731690517140317,0.07847737049394725,0.07740921556392455,0.07849018397276755,0.07742839401654837,6.571014779643679e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37171032374973795,0.28019502999994556,0.20106575749991018,0.1470288887497304
2.0e7,40.0,2.0,2.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.3145580061356663,0.3410556588302412,0.19117847132341825,0.15320786371067424,0.20816321260530185,0.2175150413260389,0.1489860331622072,0.12384725558206429,40.0,40.0,0.0,0.0,0.33298835094509166,0.0,0.1866695729628015,0.0,0.0,0.0,0.19559566830024067,0.0,0.2847464077918662,0.21267996697479952,0.0,0.1461506658856892,0.0,0.0,0.0,0.15100364328481194,0.0,0.19469819232154398,-0.09648388630645074,2.351821354304919,0.11262427793112986,0.23414882304092,0.3490703678757203,0.21051461395267368,0.17004811291755498,0.17902225495816532,0.08642075061195262,0.09130395971107488,0.08605889434175733,0.09068703202575548,0.08676451406863811,0.09220818743576192,0.0003618562701952702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31329918750018804,0.3486289062494827,0.1878283949999465,0.15024351124955065
2.0e7,40.0,2.0,2.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.2874289493095028,0.350937158281269,0.17156597380189034,0.19006791860733788,0.19750512426603517,0.21977401847041816,0.1356921095814711,0.14809712302456252,40.0,40.0,0.0,0.0,0.3404207963655113,0.0,0.10962729529848358,0.0,0.0,0.0,0.14839094870050284,0.0,0.40156095963550226,0.21512727715124225,0.0,0.09357264792314221,0.0,0.0,0.0,0.12177072328016063,0.0,0.230482608578492,0.12228032653998186,2.8280236842439153,0.1281548908859818,0.2904117536746191,0.3686698147569476,0.2162337789340779,0.17956461913743574,0.1891051956195119,0.08467794771732201,0.09476221944950769,0.08358363161377486,0.09237009264782454,0.08571754801569177,0.09758851240398324,0.0010943161035471417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30208553374965696,0.35515539124946066,0.1696854587497589,0.1730736162496945
2.0e7,40.0,2.0,2.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.30751745513791917,0.3375469673585018,0.21700719072182276,0.13792838678175628,0.20520814286510983,0.21476968766385868,0.1630636164199046,0.11289100454899118,40.0,40.0,0.0,0.0,0.4786823581287579,0.0,0.06745714208571432,0.0,0.0,0.0,0.0691745281014151,0.0,0.38468597168411267,0.23959737252952498,0.0,0.060600264388546335,0.0,0.0,0.0,0.061782179500273454,0.0,0.22675255722510024,-0.18799277288929034,3.277454315100212,0.14428502930610235,0.3522882903194361,0.3602845103438805,0.21354583987492978,0.17542628040722946,0.18485822993665102,0.08280942958751032,0.09867067416618595,0.07970531545496785,0.09123787389884112,0.08575833801342568,0.10748097893592544,0.003104114132542468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31090344375008144,0.34845240249968173,0.20667110999982705,0.13397304374975125
2.0e7,40.0,2.0,2.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.3435414489699195,0.23293061900385453,0.20830612314965982,0.21522180887656617,0.10234434423433003,0.08923867652872156,0.0748739420296676,0.07672528252859732,40.0,40.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102564102564101,7.888609490466176e-31,0.4361558921508835,0.05878105940520648,0.20633413426348832,0.22982175788739514,2.0512820512820507,1.972152372616544e-31,0.0,0.0,4.0,0.0,2.0512820512820507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504069524996575,0.22393650875002327,0.20176786749991732,0.22388867125005973
